"","stage1","stage2","stage3","stage4"
"ENSG00000006712.14",256.0810811,578.1836735,523.710921033333,427.0044803
"ENSG00000006715.15",251.2104247,0.673469388,261.286419766667,28.0456989245
"ENSG00000006744.18",77.3260135135,0.12244898,159.809686614667,38.887096776
"ENSG00000006831.9",99.2639961175,0.285714286,39.560493816,59.806750284
"ENSG00000007080.10",70.5504343485,7.632653061,1.48395061733333,327.7712067
"ENSG00000007168.12",124.7921573215,403.0204082,380.0283001,799.62200715
"ENSG00000007202.14",0.067084942,0.081632653,0.0469135803333333,29.632915175
"ENSG00000007237.18",15.743243245,0.326530612,0.012345679,4.9310035845
"ENSG00000007255.10",208.31539575,567.244898,0.0913580246666667,231.1771207
"ENSG00000007306.14",0.0089285715,158.1428571,0.0256410256666667,123.414874528
"ENSG00000007312.12",813.18339765,1121.44898,651.06229807,482.922043
"ENSG00000007341.18",104.6882215145,63.69387755,126.879012345667,1.302270012
"ENSG00000007350.16",0.044642857,0.020408163,0.0222222223333333,0.250896057
"ENSG00000007392.16",150.089768354,1.244897959,547.197720926667,152.01523297
"ENSG00000007520.3",23.4545849435,896.482449,0.158024691333333,5.8051732375
"ENSG00000007541.16",0.0357142855,0.408163265,48.1333333333333,0.0185185185
"ENSG00000007545.15",85.58035715,219.4285714,19.35802469,11.0000000015
"ENSG00000007923.15",19.5581563685,2.102040816,0.290883191,14.940507764
"ENSG00000007944.14",212.393822385,325.6326531,271.656030379333,80.7936081445
"ENSG00000008018.8",1348.5707047,2590.061224,2317.72364696667,1477.1370965
"ENSG00000008083.13",45.00916988,373.6734694,543.155745616667,772.307049
"ENSG00000008086.11",43.4688706585,1.346938776,0.132763532666667,0.0555555555
"ENSG00000008128.22",293.68777025,672.6402041,354.77267238,626.4578225
"ENSG00000008130.15",570.8643824285,0.326530612,60.6148148036667,14.169653523
"ENSG00000008256.15",0.017857143,2.285714286,0.171320038,4.473715651
"ENSG00000008282.8",1289.38778965,151.8367347,1118.33086423333,261.37126645
"ENSG00000008294.20",246.693291507,633.3061224,728.5612535,164.1771207
"ENSG00000008300.16",12.9867277985,0.040816327,0.0444444443333333,0.0092592595
"ENSG00000008324.11",1452.454392,313.4489796,713.671984843333,791.0170251
"ENSG00000008394.12",1.689189189,0.040816327,0.088888889,0.351851852
"ENSG00000008405.11",3.3260135135,1.326530612,0.267616334333333,67.458482674
"ENSG00000008513.14",224.19425675,0.530612245,103.843304869333,405.0286738
"ENSG00000008517.16",95.54609072,258.8979592,848.043115,645.2968939
"ENSG00000008710.19",0.1079222975,0.064897959,16.8610636286667,0.0146356035
"ENSG00000008838.19",0.459942085,0.551020408,92.5952516506667,6.4964157705
"ENSG00000008952.16",891.63151545,2645.938776,1256.62981954,2820.7031065
"ENSG00000008988.9",5087.666839,13569.55673,6019.970342,4910.001383
"ENSG00000009307.15",1561.731419,1323.632653,1837.23817656667,1858.571386
"ENSG00000009335.17",101.95873553,0.183673469,415.955555553333,27.31660693
"ENSG00000009413.15",372.48145755,821.7346939,1128.08086433333,1369.7201315
"ENSG00000009780.15",348.37789575,1009,248.835517581333,392.4381720665
"ENSG00000009790.14",202.2861704,0.12244898,73.2358214643333,45.980286737
"ENSG00000009844.15",211.40033784,2940.22449,602.742830009333,554.0319594
"ENSG00000009954.10",36.5574324325,727.8979592,530.2526116,577.8658901
"ENSG00000010017.12",28.1804440145,116.7142857,0.406267806333333,36.9831063305
"ENSG00000010072.15",245.376447865,52.20408163,0.0256410256666667,0.1170848265
"ENSG00000010165.19",0.1981177605,0.040816327,1.53086419766667,0.0292712065
"ENSG00000010219.13",45.532924713,0.020408163,0.139221272666667,57.195286739
"ENSG00000010244.18",603.9088417,2649.660816,1167.09914521,764.5055048
"ENSG00000010256.10",221.2910231445,1476.938776,151.000759745333,698.50776585
"ENSG00000010270.13",98.4968629485,1187.959184,56.5521367443333,436.640681
"ENSG00000010278.12",171.2466216215,1.244897959,32.3800569796667,175.618578241
"ENSG00000010292.12",11.301640928,29.18367347,241.523456779,124.1681839925
"ENSG00000010295.19",11.3976833955,0.081632653,0.088888889,0.0200119475
"ENSG00000010322.15",17.059604245,0.020408163,372.494586886667,7.7377538825
"ENSG00000010404.17",1316.9932045,546.3404082,2589.3342298,1194.7566608
"ENSG00000010610.9",108.5796331855,1.142857143,0.453751187,20.566009559
"ENSG00000010671.15",271.800434365,77.93877551,1262.988604,268.46027478
"ENSG00000010810.17",294.3409749145,5.285714286,1039.30218412567,451.6176822
"ENSG00000010818.9",230.31774855,195.5246939,2302.5339868,261.0166428
"ENSG00000011007.12",148.75062984,1.673469388,143.395631517667,770.55344985
"ENSG00000011009.10",23.424710425,0.265306122,23.5679012356667,209.1302270085
"ENSG00000011021.21",36.5855767395,7.959183673,0.0256410256666667,210.47520905
"ENSG00000011052.21",0.4361414095,20.29469388,0.254875593666667,70.3195579545
"ENSG00000011114.14",50.6843629485,189.4285714,95.7922127233333,3.093189964
"ENSG00000011132.11",0.216216216,0.020408163,14.6444444433333,9.672341695
"ENSG00000011198.7",44.771937742,0.020408163,0.95308642,17.735961767
"ENSG00000011243.17",10.080357145,0.020408163,22.64911111,102.5710871925
"ENSG00000011258.15",166.148889975,0.040816327,0.266666666666667,223.4483273705
"ENSG00000011260.13",37.555019307,16.93877551,1340.8858499,171.8294504
"ENSG00000011275.18",190.31269065,201.9387755,2356.12345676667,257.1284349
"ENSG00000011295.15",0.2912644785,559.5714286,1.37037037033333,63.78046593
"ENSG00000011304.19",70.367519293,283.4897959,5.965811966,25.4874551995
"ENSG00000011405.13",51.4413610025,0.06122449,69.212725535,7.498506571
"ENSG00000011422.11",5.660472975,3.918367347,535.428679986667,175.8885902
"ENSG00000011454.16",36.984073361,0.06122449,3.66666666666667,27.0931899635
"ENSG00000011523.13",16.9151206585,0.163265306,0.160493827,0.670549582
"ENSG00000011590.13",13.36607143,196.5714286,118.227160483333,81.329450394
"ENSG00000011600.11",27.215492278,1.734693878,0.421652421666667,0.928614098
"ENSG00000011638.10",392.89502895,849.3265306,52.21766382,193.34348867
"ENSG00000012061.15",186.235038625,104.2634694,293.030009499333,195.715107527
"ENSG00000012124.16",110.78981661,317.755102,66.966381779,332.94832734
"ENSG00000012660.13",205.34000965,881.6326531,375.750427328333,587.18637995
"ENSG00000012779.10",156.62765445,0.142857143,339.66495711,182.80316605
"ENSG00000012822.15",165.6660231715,169.2244898,0.0666666666666667,0.2057945045
"ENSG00000012963.14",52.31595077,962.122449,247.396343783333,36.365041815
"ENSG00000012983.11",13.2548262555,258.877551,293.592022804667,222.20340502
"ENSG00000013275.7",126.194256755,452.4489796,618.36163333,500.19295105
"ENSG00000013288.8",106.4333976905,211.877551,210.535802477667,0.093189964
"ENSG00000013306.15",57.314913125,495.5510204,179.471225081333,68.321087225
"ENSG00000013364.18",2.2010135135,41.85714286,0.175118708666667,185.14307051
"ENSG00000013374.15",297.49894305,211.3877551,281.611585946,254.27601555
"ENSG00000013375.15",0.569317085,0.306122449,0.0957264956666667,28.9983393045
"ENSG00000013441.15",2835.0552605,3700.142857,3609.094967,1163.82795715
"ENSG00000013561.17",16.474662162,1.040816327,0.279012345666667,96.9286140885
"ENSG00000013573.16",0.2232142855,459.7318367,47.4760987543333,1.443010753
"ENSG00000013588.7",0.0357142855,0.081632653,0.024691358,174
"ENSG00000013725.14",0.3807915055,0.408163265,0.877872744666667,31.8028673815
"ENSG00000013810.18",11.115588801,615.4081633,268.033998126667,293.71326165
"ENSG00000014123.9",146.9423262405,11.2244898,181.170370355667,294.3390084
"ENSG00000014216.15",3.946911197,0.285714286,0.0666666666666667,13.359617682
"ENSG00000014641.17",687.58397685,398.7755102,839.901804282,1454.92383525
"ENSG00000014824.13",217.8088803,23.36734694,48.689838559,314.54121865
"ENSG00000014919.12",0.138754826,145.3061224,293.209876533333,113.0349462335
"ENSG00000015133.18",38.9157818525,4.591836735,170.170750243667,164.0949821
"ENSG00000015153.14",1140.099420715,35.14285714,440.236087361667,372.43369175
"ENSG00000015171.19",42.26472008,1.183673469,26.87654321,40.502986858
"ENSG00000015285.10",10.99107143,37.44897959,2.45470085466667,12.50567503
"ENSG00000015475.18",679.49348455,833.7142857,584.130674135667,356.11977295
"ENSG00000015479.18",1435.4868025,1407.628776,654.909933466667,2154.599761
"ENSG00000015568.12",898.04363415,209.2189796,101.328320966667,724.3641039
"ENSG00000015676.17",0.076254826,122.8979592,28.0666666676667,84.579749115
"ENSG00000016391.10",0.054054054,0.081632653,0.024691358,0.0215053765
"ENSG00000016864.18",0.0405405405,14.28571429,3.219183286,83.2037037
"ENSG00000017260.19",355.221889455,177.6734694,43.4929059716667,1.4862305855
"ENSG00000017427.15",0.0135135135,0.020408163,0.0991452993333333,0.0092592595
"ENSG00000017797.12",209.777750955,0.448979592,473.253561233333,398.61200715
"ENSG00000018189.12",0.1703667955,1494.510204,1317.22260202333,41.6995221015
"ENSG00000018280.16",0.0089285715,0.020408163,0.130864197333333,0.4447431305
"ENSG00000018408.14",13.671674713,24.41673469,5.77723076933333,24.00253883
"ENSG00000018510.13",0.017857143,249.8367347,111.662488142333,49.469534052
"ENSG00000018610.13",38.0492277985,0.142857143,163.256790112333,52.023894844
"ENSG00000018699.11",3.4732142855,61.87755102,8.20493827233333,132.0648148
"ENSG00000019582.14",120672.295105,138856.5714,86123.4463566667,147789.009
"ENSG00000019995.6",78.52544643,249.2334694,4.35784425433333,46.83695639
"ENSG00000020129.15",0.0267857145,0.020408163,0.088888889,0.082437276
"ENSG00000020426.10",161.04560811,0.244897959,363.016524370333,31.836021505
"ENSG00000020577.13",11.25892857,0.020408163,0.088888889,27.8264635595
"ENSG00000020633.18",756.9580118,679.3061224,1991.95156703333,785.31780155
"ENSG00000020922.12",246.7157336,0.428571429,340.835897333333,156.50955795
"ENSG00000021355.12",130.43629342,260.3673469,331.171699894667,609.5354209
"ENSG00000021574.11",0.017857143,110.3877551,0.391642925,0.2120669055
"ENSG00000021776.10",293.0605695,55.69387755,0.251851851666667,264.79121865
"ENSG00000022277.12",133.808687273,181.2857143,20.6972459656667,366.24522105
"ENSG00000022840.15",166.08252895,471.244898,158.929344725667,861.50179205
"ENSG00000023041.11",207.1813296,0.265306122,0.307369420666667,66.27067503
"ENSG00000023191.16",39.0861486485,39.53061224,10.070085469,225.8282557
"ENSG00000023228.13",180.337837838,43.46938776,213.279012345667,8.84976105
"ENSG00000023287.12",217.7726834,286.1020408,316.263817656333,547.9961171
"ENSG00000023318.7",452.179777985,792.8367347,626.707122592333,470.35931895
"ENSG00000023330.14",5.8829633205,833.7755102,79.2790123556667,185.2995818595
"ENSG00000023445.13",13059.666507,12633.16327,9066.06419766667,12567.982078
"ENSG00000023516.8",805.1708493,2405.244898,211.194112053333,179.66756275
"ENSG00000023572.8",26.105936295,0.163265306,6.00493827,175.231481465
"ENSG00000023608.4",241.92114865,323.8065306,0.0567901233333333,144.015985672
"ENSG00000023697.12",129.518581081,0.285714286,0.0444444443333333,150.6137993055
"ENSG00000023734.10",1834.03981665,702.3265306,757.217663833333,1204.1212663
"ENSG00000023892.10",88.10593628,0.081632653,106.802659063,98.0268817205
"ENSG00000023902.13",63.34797295,54.83673469,319.953846144,110.978793295
"ENSG00000023909.9",539.02485525,0.06122449,129.579297233333,227.2344683465
"ENSG00000024048.10",174.2097008,163.9183673,56.358974369,606.03882915
"ENSG00000024862.17",572.418195,0.448979592,0.372839506333333,253.1221625
"ENSG00000025156.12",23.455357145,0.020408163,405.965432,1.946236559
"ENSG00000025293.16",422.9618725795,1314.244898,300.179677107,2126.658892
"ENSG00000025708.13",168.10255793,107.6718367,115.817473885667,139.221765245
"ENSG00000025770.18",150.0900096715,0.06122449,0.333333333333333,44.802568699
"ENSG00000025772.7",22.454391892,0.040816327,0.254320987666667,209.736857825
"ENSG00000025796.13",83.3925,223.4877551,962.439681073333,831.73533745
"ENSG00000025800.13",395.1657215,748.1689796,877.410256333333,705.49761065
"ENSG00000026025.15",809.00248555,5256.864286,6061.37378933333,2215.2910185
"ENSG00000026103.21",51.887874042,1.632653061,269.835517569,125.88291515
"ENSG00000026297.15",428.1503258,2734.530612,904.740550666667,599.0957079
"ENSG00000026508.17",2540.653716,3939.387755,4481.41500466667,2531.1179805
"ENSG00000026751.16",241.0019305,1488.938776,712.305792966667,1803.32765845
"ENSG00000026950.16",42.589285715,13.91836735,52.2077872633333,0.864265233
"ENSG00000027075.14",0.5072393825,2.285714286,2.36353276366667,60.11529271
"ENSG00000027697.13",602.632722,28.10204082,403.879202317667,769.422043
"ENSG00000027869.11",3.886100386,0.224489796,34.958974348,33.1078255675
"ENSG00000028116.16",98.739078205,4.102040816,2.76315289633333,96.5881123205
"ENSG00000028137.18",59.658783785,2258.102041,110.786134848,427.89366785
"ENSG00000028203.17",873.1624033,788.1020408,344.809306751333,365.19354835
"ENSG00000028277.21",130.0950772,104.6326531,680.612345666667,223.3491637
"ENSG00000028310.17",82.275866327,8.367346939,0.204938271666667,77.578760455
"ENSG00000028528.14",80.560569484,1.326530612,353.094207138667,177.94563915
"ENSG00000028839.9",444.262065635,0.489795918,44.997530853,281.320489863
"ENSG00000029363.16",1501.1755625,781.8720408,3694.38230233333,1608.6552985
"ENSG00000029364.11",7.063223936,118.3673469,0.775308642,345.359319
"ENSG00000029534.19",0.1339285715,151.9795918,0.047863248,62.354241351
"ENSG00000029639.10",160.841940157,225.6326531,1.911111111,234.833766448
"ENSG00000029725.16",268.3361197,550.6734694,924.516049444333,767.49403235
"ENSG00000029993.14",0.1795366795,41.30612245,0.074074074,0.3467741935
"ENSG00000030066.13",1.9375,45.26530612,80.3555555666667,1.446833931
"ENSG00000030419.16",0.6887065635,73.32653061,1.48622981966667,226.621863805
"ENSG00000030582.17",222.49710425,25.02040816,3.66058879266667,156.164277165
"ENSG00000031003.10",124.5726134025,562.3877551,247.83706552,335.06510755
"ENSG00000031698.12",868.2664093,3.551020408,880.998290720667,726.0612307
"ENSG00000032219.18",911.7531372,586.2040816,794.053181436,718.92771805
"ENSG00000032389.12",12.25892857,0.489795918,76.5764482456667,0.1024492235
"ENSG00000032444.15",5.4785231645,0.020408163,0.0469135803333333,0.070191159
"ENSG00000033011.11",174.46380795,0.040816327,0.150427350666667,82.203061544
"ENSG00000033030.13",125.48214285,237.3265306,22.0670465336667,221.3324373
"ENSG00000033050.7",18.848696909,77.75510204,28.583475783,491.63142175
"ENSG00000033100.16",0.0135135135,0.040816327,112.475504284667,0.138888889
"ENSG00000033170.16",19.4761100395,35.8244898,424.094207077,52.7744922195
"ENSG00000033178.12",382.62403475,2143.061224,1358.48983856667,2551.3655915
"ENSG00000033800.13",531.23304055,1029.101224,112.706847095,781.2956989
"ENSG00000033867.16",66.067084965,435.9591837,3.31206077866667,305.77031065
"ENSG00000034053.14",0.0089285715,0.020408163,0.0222222223333333,0.033154122
"ENSG00000034152.18",72.535231645,12.2244898,133.73922126,360.59109918
"ENSG00000034510.5",6781.9271235,8709.142857,3507.26894566667,5303.6989245
"ENSG00000034533.11",92.846402027,0.142857143,0.191234567666667,27.789157707
"ENSG00000034677.12",133.542866815,36.26857143,661.163912471,1311.42392155
"ENSG00000034693.14",14.911438226,1,27.470085469,115.7270012
"ENSG00000034713.7",887.2413127,1631.204082,465.01576447,579.4145759
"ENSG00000035115.21",96.41964285,0.040816327,5.82811016133333,269.12066905
"ENSG00000035141.7",83.20728763,468.8477551,403.350807356667,204.74976705
"ENSG00000035403.17",0.3475313705,74.10204082,0.060208927,37.3739546
"ENSG00000035499.12",0.017857143,0.040816327,0.0222222223333333,0.0092592595
"ENSG00000035664.11",3.1078667955,0.020408163,0.498195631666667,3.672939068
"ENSG00000035681.7",19.1303088795,0.06122449,318.309971507667,146.13859021
"ENSG00000035687.9",478.82794405,27.46938776,195.225641025667,216.896654705
"ENSG00000035720.7",1409.9292953,1479.387755,59.730674253,916.29719245
"ENSG00000035862.12",0.0267857145,0.020408163,0.462419753,0.0830346475
"ENSG00000035928.15",571.31346525,54.55102041,87.8277302833333,27.923835125
"ENSG00000036054.12",52.7683397645,0.87755102,278.279962014667,370.3237754
"ENSG00000036257.12",173.14645755,1060.848163,556.526264005,536.01443545
"ENSG00000036549.12",48.0777027025,76.65306122,0.0444444443333333,228.106630835
"ENSG00000037241.7",84.9191578255,294.8428571,307.15598291,116.530773576
"ENSG00000037474.14",327.4860039,1195.408163,0.566381766333333,387.95698925
"ENSG00000037637.10",434.5793919,182.0204082,0.227160493666667,136.52270015
"ENSG00000037757.13",0.027027027,62.32653061,5.67901234666667,52.945035828
"ENSG00000037897.16",417.88513515,2.408163265,0.381196581333333,181.377538853
"ENSG00000038002.8",371.1076255,0.367346939,2.12383665733333,81.0462963
"ENSG00000038210.12",0.0410714285,2.612244898,115.495726484667,0.2090800475
"ENSG00000038219.12",1619.32384195,1297.163265,2180.71244066667,1192.96833915
"ENSG00000038274.16",502.89792472,3051.530612,1134.255080579,1240.1848865
"ENSG00000038358.14",2.453125,65.84897959,0.222222222333333,4.1121296295
"ENSG00000038382.18",223.9362934215,379.9183673,5.43456790233333,120.50746712
"ENSG00000039123.15",34.3285931475,495.4818367,740.599093889,209.99128435
"ENSG00000039319.16",438.6957046,1.489795918,128.181576448333,58.079749122
"ENSG00000039523.19",34.078614865,102.1428571,240.097715102333,54.68357228
"ENSG00000040341.17",989.06326265,0.326530612,0.0938271603333333,19.8915770605
"ENSG00000040633.12",50.072876447,32.95918367,3.64368471066667,393.40651135
"ENSG00000040933.15",0.107142857,0.163265306,0.279012345666667,0.3136200715
"ENSG00000041357.15",1412.7104245,2032.734694,1176.09610623333,1062.23327355
"ENSG00000041802.10",47.804536678,0.408163265,41.8849002813333,293.29778975
"ENSG00000041988.15",55.1619208645,4.632653061,0.862962963,82.373112302
"ENSG00000042062.11",0.0135135135,0.020408163,0.0222222223333333,0.1296296295
"ENSG00000042088.13",22.652268339,0.142857143,0.403418803333333,3.8772401435
"ENSG00000042286.14",0.0089285715,98.87755102,0.177777777666667,0.716845878
"ENSG00000042429.11",51.444739381,0.142857143,95.644653359,164.3321386
"ENSG00000042493.15",338.149613905,544.7346939,204.440075982,835.89635625
"ENSG00000042753.11",20.69449807,308.8571429,78.5870845203333,80.8655914
"ENSG00000042980.12",2825.00362,1520.938776,2886.67312456667,3165.408901
"ENSG00000043093.13",1756.47055965,2161.285714,741.714339811,1590.0522701
"ENSG00000043143.20",264.08735523,0.081632653,618.830199470333,167.7296894
"ENSG00000043462.11",0.0538127415,0.448979592,1.235517569,42.569593785
"ENSG00000043591.5",271.7835424645,0.06122449,0.086419753,0.275388292
"ENSG00000044012.3",0.0405405405,43.16326531,0.0256410256666667,70.2204301
"ENSG00000044115.20",127.407818525,168.5714286,21.588034188,533.718638
"ENSG00000044574.7",1404.5313055,3095.442857,572.768911683333,1536.2826375
"ENSG00000046651.14",912.68170865,594.0408163,1594.493637,1156.5755673
"ENSG00000046653.14",9.262789573,0.428571429,0.256410256333333,131.58572282
"ENSG00000047056.14",53.8716216215,105.9183673,105.8888889,0.7461170845
"ENSG00000047188.15",662.60545385,718.1836735,825.921937222333,528.85633215
"ENSG00000047230.14",0.0089285715,561.8163265,0.0222222223333333,0.1487455195
"ENSG00000047249.17",96.1833976905,0.163265306,0.460208927,40.887992833
"ENSG00000047315.15",188.03756757,69.49714286,541.738679987667,427.76156215
"ENSG00000047346.12",164.623793415,781.755102,497.988983753,384.63470725
"ENSG00000047365.11",117.531612,0.387755102,887.2586894,456.1200717
"ENSG00000047410.13",722.32107145,682.7226531,3036.00804366667,1679.5029955
"ENSG00000047578.12",0.0135135135,0.020408163,0.0222222223333333,0.0185185185
"ENSG00000047579.19",207.8262548405,1.06122449,14.2790123456667,312.78016727
"ENSG00000047644.18",183.134169905,0.367346939,0.150997151,12.971326164
"ENSG00000047849.21",71.44642855,177.1020408,24.0484330476667,93.667861417
"ENSG00000047932.13",53.5644305,0.473673469,382.868376046,30.8945639205
"ENSG00000048028.11",199.31563705,22.14285714,133.466666655667,270.66726404
"ENSG00000048052.21",354.91167955,31.87755102,46.6598290486667,370.79719235
"ENSG00000048162.20",109.277717175,45.66795918,85.2505223163333,1180.41487475
"ENSG00000048392.11",221.0644305,734.2244898,1.148148148,264.5229988
"ENSG00000048405.9",489.0641892,8.12244898,401.571320025667,88.226403813
"ENSG00000048462.10",0.027027027,0.06122449,0.399810066666667,0.046893668
"ENSG00000048471.13",615.60424695,619.3673469,13.7407407396667,230.3939665565
"ENSG00000048544.5",211.42706325,0.12244898,83.07654321,50.17204301
"ENSG00000048649.13",1104.30056445,406.7665306,800.066106233333,1537.913381
"ENSG00000048707.13",114.014961415,0.224489796,4.42222222333333,64.028673846
"ENSG00000048740.18",352.07335905,1075.428571,510.0562204,444.9871565
"ENSG00000048828.16",810.13803093,681.1020408,552.551756897333,248.8933692
"ENSG00000048991.16",33.080598457,0.306122449,0.234947768333333,49.1263440865
"ENSG00000049239.12",59.4688706635,49.59183673,46.188034177,0.3748506575
"ENSG00000049245.12",39.2705115825,0.530612245,2.249382716,24.9489247295
"ENSG00000049246.14",0.0627413125,0.026326531,0.0256410256666667,0.2586977295
"ENSG00000049247.13",0.040299228,0.565510204,0.0790123456666667,17.544169655
"ENSG00000049249.8",58.523166045,0.755102041,0.537132004,205.7685185
"ENSG00000049449.8",7.12054054,3.510204082,216.579342841333,146.2512037
"ENSG00000049541.10",3.698841699,0.183673469,0.362962963,279.483871
