hgnc_symbol,stage1,stage2,stage3,stage4
CLIC5,0.090409591,0.172413793,0.083333333,0.309294872
LY86,483.3876124,1498.517241,284.875,275.5857372
ERBIN,210.8166833,978.7586207,104.1388889,155.8004808
MAN2A1,65.51898104,271.2068966,33.14583333,203.7724359
TENT4A,93.78971029,42.17241379,382.7361111,0.260416667
HMGCS1,231.3307243,179.5055172,321.9765278,333.1270834
DAP,228.7792208,0.793103448,374.5138889,410.3926282
BRD8,166.4345654,609.7241379,18.875,37.06971154
NNT,53.44655347,267,95.09722223,24.91346154
MRPS30,148.9090909,739.3793103,0.381944444,425.9142628
HSPA9,795.7812189,2144.62069,39.48611111,949.971955
MRPS27,73.42857145,963.8965517,164.0486111,0.166666667
PFDN1,63.8031968,205.5172414,0.333333333,713.0953524
HBEGF,0.487512488,0.103448276,48,0.03125
GZMK,0.478001998,206.2837931,0.076388889,2.59167468
APBB3,0.032467533,221.2068966,0.020833333,0.041666667
SPARC,0.621878122,0.103448276,0.027777778,240.818109
IK,753.0530818,1200.887931,1516.227083,339.7500721
CERT1,71.68331668,229.4137931,79.625,369.3846154
FAF2,107.4785215,1043.448276,0.256944444,301.9447115
CLK4,315.8171828,359.4137931,1.229166667,1.463141026
ITK,0.504995005,2.655172414,3.138888889,0.903044872
RNF130,10.14185814,155.8275862,23.45138889,68.90785258
ARSB,7244.313186,0.206896552,157.0555556,80.7860577
CLINT1,596.8931067,742.3448276,2339.576389,522.6810898
CNOT6,0.34915085,5.724137931,0.055555556,14.9238782
TTC1,5625.001999,340.5862069,3582.993056,371.1025641
MSH3,17.90131868,0.448275862,0.770833333,0.432884616
CCNG1,102.9095904,282.1034483,116.2638889,1456.987981
DROSHA,7.499000997,0.034482759,50.77083333,0.020833334
LMNB1,0.006493507,0.034482759,0.243055556,0.354166667
ARRDC3,151.953047,2.206896552,1724.111111,1598.461539
GOLPH3,2250.981519,529.6896552,181.6180556,208.6370192
SUB1,3464.266234,5629.655172,1740.854167,2694.975161
FAM172A,1.812687313,0.827586207,0.722222222,365.0192308
TARS1,168.3611388,1819.758621,922.2569443,292.3149038
LNPEP,221.5914086,1313.652759,626.4444443,603.795673
PDE4D,142.4170829,184.0344828,1177.631944,36.16266026
RAD1,131.1703846,2.383103448,53.85520833,255.8919311
BRIX1,294.8465984,344.3755172,5.318402778,614.4758575
SLC12A7,15.88311689,40.62068966,0.576388889,0.129006411
RAD50,68.95436062,331.6551724,544.2936807,218.4883173
ST8SIA4,186.3481518,618.3103448,95.49305556,379.3197115
GNPDA1,1.106893107,0.103448276,0.048611111,0.080128205
SKP1,1904.117163,7154.266207,2142.943889,3712.147452
NUP155,53.04545455,20.34482759,309.1111111,42.74358974
PPP2CA,607.4624924,1405.885517,1683.222639,1136.203301
NR3C1,750.8951051,2269.068966,1741.583333,987.596955
C5orf15,137.5829171,502.6206897,1.965277778,600.9310896
PPWD1,83.0844156,0.827586207,2.729166667,821.4102564
TRIM23,235.6273726,0.137931034,716.9236111,17.75
TRAPPC13,1112.457887,0.068965517,2.097222222,0.246794872
SEC24A,3.055819181,834.5172414,0.1875,0.704326923
TXNDC15,78.11638364,0.344827586,2.625,0.68349359
TTC33,203.6523477,1.517241379,1.055555556,136.53125
RARS1,48.12387612,262.5517241,0.048611111,139.1738782
MACROH2A1,38.20581419,1004.222414,318.1527778,965.4597519
TCERG1,331.1938062,419.4482759,1637.409722,695.4030449
SMAD5,86.81068933,112.5517241,387.6805556,86.15625
CSNK1A1,913.8020482,2155.64,826.6399306,1188.980216
HMGXB3,100.7636963,2.862068966,341.9444443,100.5072115
ERGIC1,29.85764236,233.2758621,0.076388889,109.4270834
ATP6V0E1,9363.728771,2659.689655,4589.847222,3664.61859
CPEB4,161.2382618,313.5862069,18.06944444,108.9967949
SMC4,153.6120529,6.993103448,403.4914583,275.5785257
SELENOK,5458.32018,4327.448276,2108.868056,2424.210738
ACTR8,0.136363637,110.6206897,0.430555556,130.8020834
TBCCD1,1.047797203,0.344827586,122.9513889,160.3645834
TIMMDC1,66.3896104,605.257931,192.2916667,365.5088301
CRBN,6512.04795,373.7586207,114.1111111,1421.671474
BCL6,75.36857643,10.16862069,54.13194444,43.17322116
NPHP3,0.121878122,0.344827586,3.729166667,0.052083334
CD86,1451.977522,760.3103448,685.7847222,1146.058494
NIT2,64.93656343,902.1034483,448.125,703.9326925
FAM162A,126.6408592,77.55172414,224.6805556,144.1810897
OGG1,38.41132867,0.034482759,119.8333333,19.80208334
KPNA1,141.2558092,277,159.1959028,565.8661941
PCCB,39.78171828,0.655172414,985.2083333,80.40304489
UBE3A,199.96004,92.86206897,271.4722222,589.8469551
ARMC8,332.2157842,237.0344828,59.15277778,603.7075319
SLC25A36,286.4775225,44.93103448,0.020833333,76.21554489
RNF7,150.3656343,236.8965517,75.52083333,421.8044872
TFDP2,31.31918082,853.7931034,81.11805556,66.6955128
XRN1,10323.28272,802.5172414,232.3541667,2015.794071
KAT2B,5.941058944,7.827586207,0.583333333,221.1826923
PDCD10,994.8491508,112.4137931,1954.166667,1137.136218
PRKAR2A,47.38211788,84.86206897,0.243055556,34.5625
HES1,14.08391608,551.2068966,0.027777778,91.61939103
USP4,36.58841159,154.1034483,51.10416667,134.2019231
ACAP2,291.9615385,609.6551724,257.9652778,654.1722757
ECT2,0.211788212,0.034482759,0.027777778,0.104166667
GNAI2,94.77572427,459.6206897,312.0138889,93.32932693
TFG,487.8816184,107.2758621,72.41666667,10.91025641
TUSC2,54.42607393,0.586206897,57.58333333,63.40224357
RPL24,1179.022413,3177.826207,2529.754792,3053.01831
CYB561D2,0.794705295,37.06896552,0.055555556,113.2604167
FXR1,311.7632368,1115.724138,8.604166667,128.2403846
CBLB,88.70279718,103.3793103,33.42361111,9.571314104
BBX,1216.097403,3302.448276,137.9722222,1386.997596
IFT57,318.1218781,849.0344828,23.69444444,767.5769231
IQCG,0.064435565,1177.965517,0.625,0.265224359
GBE1,75.53096902,0.103448276,11.02777778,116.7676282
UMPS,35.07742258,0.24137931,0.027777778,13.84054487
NCBP2,155.1839361,88.48275862,7.034722222,1230.540866
SNX4,19.07142857,24.34482759,2.256944444,77.48317308
FRMD4B,1.923076923,6,2.270833333,1.056891026
ATP6V1A,155.2017982,927.5517241,440.6111111,369.6875
SCAP,0.057942058,0.068965517,1.347222222,0.0625
MRPL3,159.1577023,0.689655172,0.201388889,241.9038462
HEMK1,0.076923077,9.275862069,0.020833333,0.020833334
MAPKAPK3,0.198801199,0.068965517,0.020833333,193.7163462
WDR48,286.7722278,61.31034483,132.6458333,449.8100962
COMMD2,261.9560589,128.0689655,192.3958333,213.3509615
ABCC5,0.044955045,0.103448276,0.569444444,115.1145834
ABHD14B,69.39560439,86.03448276,0.027777778,42.47916667
EIF1B,735.1843158,1083.965517,128.7222222,700.1810897
KLHL24,298.5564436,1084.172414,199.5277778,418.5608974
SSR3,42.11138861,2.482758621,685.6041667,67.0544872
NKTR,1110.859141,832.1724138,4162.909722,2942.999199
FOXP1,1391.244256,2381.275862,1048.4375,6632.628205
EIF4G1,86.93506495,98.27586207,0.076388889,734.5536859
SPCS1,426.2272728,357.6072414,2.229166667,456.5839744
INO80D,516.8576424,260.4482759,128.0416667,481.846258
EEF1B2,2768.866349,4774.373103,1508.555903,3347.924319
DGUOK,189.9325674,5.068965517,317.4791667,952.875
MOB1A,9622.003498,1589.310345,607.9305556,2620.209135
KANSL3,20.72727273,0.24137931,432.701389,67.42708335
TTL,11.45354645,63.03448276,112.1041667,0.239583334
CCL20,38.10739261,13.55172414,1.368055556,1.705128205
PIKFYVE,1412.307193,3972.37931,1197.180556,1505.230769
FAHD2A,18.63207293,0.034482759,0.020833333,1.379503205
NCL,11694.26773,4475.172414,1019.416667,3087.168269
ACTR1B,0.141858142,7.344827586,30.76388889,91.47996794
SLC35F5,24.1988012,36.75862069,138.75,1.215544872
ACTR3,11481.57642,4549.655172,632.486111,942.5176281
SF3B6,484.3336664,320.9655172,56.76388889,671.5600962
DNAJC27,0.01948052,64.5862069,0.305555556,0.163461539
STAM2,20.80519481,0.482758621,0.055555556,93.41666665
CYTIP,1821.04995,3744.241379,2958.111111,3712.42468
ACVR1,0.006493507,0.034482759,1.020833333,0.038461539
MPV17,27.08241758,1.310344828,2.1875,0.142628205
GTF3C2,22.02805195,28.37931034,0.041666667,0.208333334
EIF2B4,42.35064935,3.312068966,265.2708333,137.766218
NRBP1,184.498002,394.3103448,130.25,4.694711539
ITGA4,131.9365634,1.931034483,5.270833333,149.5729167
PSMD14,43.3946054,946.0344828,995.9375,541.6442308
SNX17,64.31893608,53.82758621,558.263889,166.2155449
ASB3,160.1273726,0.991724138,0.520833333,8.8296875
PPM1G,158.8871129,314.0689655,179.9166667,464.7876603
IFIH1,56.34365634,43.24137931,0.597222222,284.3589743
RPS15,2350.775285,4362.971379,2615.027361,4181.082292
TTC31,0.057942058,21.89655172,0.076388889,0.145833334
NDUFS7,512.6794256,114.5458621,0.402777778,104.1226202
PCGF1,77.6233766,10.79310345,0.305555556,0.427083334
CLIP4,19.93256743,2.137931034,6.8125,0.447916667
SPTBN1,171.6233766,39.72413793,0.9375,840.0320511
AUP1,268.5836563,632.8272414,0.777777778,1088.093037
RTN4,67.501998,925.9655172,396.6527778,473.8173077
HTRA2,39.23664336,611.0741379,0.055555556,3.777956731
DOK1,17.66233766,0.344827586,0.020833333,0.052083334
GALNT3,67.14885114,0.172413793,5.8125,5.747596154
POLE4,67.52747253,257.1034483,70.91666667,57.35416665
CCDC88A,2020.736634,1041.426207,1105.642222,210.4560978
MRPL19,216.0374625,168,0.076388889,1141.823718
WDR75,159.1533466,223.2758621,189.5833333,133.7764423
FANCL,72.94603895,4.261724138,0.157152778,173.5140064
STAT1,146.0664286,136.8275862,338.3888889,311.5176282
GLS,193.2337712,1086.388276,519.3541667,496.6634616
PAPOLG,147.6548452,0.655172414,855.1944444,198.2115385
PECR,80.04345655,10.10344828,0.020833333,0.010416667
UNC50,175.6873127,75.86206897,0.236111111,85.16666665
ELMOD3,0.272727273,0.103448276,126.8958333,18.04166667
USP34,442.6915734,1583.336552,1661.936806,920.5376604
CCT4,220.0892308,1728.278966,3.0625,323.564343
GGCX,48.97784715,21.38689655,0.2525,36.81135417
EHBP1,136.1054745,0.172413793,309.6216667,0.069711539
TXNDC9,163.3991009,238.5862069,0.5,361.8766026
COQ10B,2321.504495,182.6206897,114.9513889,93.27804488
GNLY,5.177822178,236.6206897,13.60416667,63.96955128
SF3B1,10681.32917,7577.448276,2427.555556,5897.177084
ST3GAL5,236.8026973,256.6896552,505.736111,224.84375
PDCL3,2126.085015,602.0093103,1713.4575,945.7420354
MOB4,160.1908242,3.523793103,11.05833333,625.2626843
HSPE1,1898.778047,2060.908276,2170.288681,6827.691033
KDM3A,50.7077922,0.517241379,0.270833333,106.7195513
CHMP3,120.6338661,92.24137931,1.243055556,102.7059295
IL1R2,0.21978022,722.9310345,1.159722222,22.19951923
IL1R1,0.342657343,0.172413793,244.0416667,0.135416667
IL18R1,32.63686314,0.068965517,567.7916667,0.149839744
IL18RAP,0.103396604,0.482758621,0.423611111,0.371794872
CNPPD1,72.03096902,291.3448276,0.083333333,431.5207051
UXS1,109.3286713,521.9310345,0.020833333,331.4030449
HDLBP,7.080919079,70.44827586,2.479166667,277.4214743
PPP1R7,106.8451548,296.3448276,215.0138889,170.5945513
PASK,100.4805195,31,468.25,66.18830127
STK25,0.375624376,0.034482759,0.270833333,12.77083334
ID2,5.075924076,1878,1034.006944,237.9054487
TAF1B,45.4965035,30.79310345,0.222222222,7.962339742
HPCAL1,56.99250748,0.137931034,0.444444444,0.664262821
ODC1,131.2642358,1171.896552,0.645833333,1626.395032
BIRC6,332.3601399,248.0689655,1030.701389,809.9855769
NOL10,68.85714285,155.5510345,11.07611111,407.8917949
PLEKHB2,291.7202797,949.6206897,1141.298611,701.9679489
GORASP2,137.7007992,303.2068966,49.48611111,847.361378
STRN,77.84515483,0.068965517,249.4166667,0.236378205
CEBPZ,1029.278966,869.6803448,668.855,366.5993991
PRKD3,18070.48301,668.8165517,4900.141806,337.9775241
DCAF17,23.32467533,0.068965517,0.020833333,0.020833334
QPCT,56.95954047,3.448275862,1.638888889,197.2780449
RAB3GAP1,283.2592407,25.10344828,0.854166667,140.9206731
DARS1,329.5268432,583.9655172,335.8333333,1936.802084
SRSF7,2499.855644,3001.517241,200.6944444,2719.602565
SDC1,0.173326674,0.068965517,0.604166667,1.041666667
SLC1A4,0.373126873,3.206896552,4.534722222,116.8044872
SOS1,21.99250749,47.68965517,659.375,93.91586538
KYNU,379.8116883,562.3448276,3011.797778,1531.153045
WIPF1,1465.375625,2568.931034,467.0416667,1507.171474
ORC2,87.02402097,177.1034483,0.25,0.184294872
COX7A2L,288.7727273,327.5862069,445.0347223,449.2163462
PNO1,226.5774226,117.1724138,3.506944444,308.5833334
ORC4,195.0254745,3.931034483,2412.875,1.559294872
PLEK,207.0604395,2321.62069,107.6527778,1342.402243
ATF2,70.9025974,4.344827586,4.944444444,76.03773239
THADA,0.344155844,0.24137931,0.361111111,0.153044872
AAK1,7.354145856,0.793103448,2.3125,1.560897436
TRAK2,0.240259741,68.20689655,0.027777778,47.87980769
TIA1,168.5519481,864.4137931,5.305555556,1125.953526
EPAS1,0.051448552,2.655172414,0.048611111,0.010416667
ARID3A,6.187812189,95.17241379,64.83333333,111.0168269
SUMO1,1943.251249,2341.655172,552.0972222,960.0496797
NFE2L2,2502.307318,3248.755862,2147.800833,1711.158638
MSH6,29.87178322,30.26482759,0.131944444,72.12783654
PLEKHA3,141.030969,811.7886207,170.0902778,27.6698718
EPHA4,40.02597403,904.6206897,0.027777778,0.100961539
ALMS1,0.110389611,0.034482759,93.54861111,3.806089744
DNAJC16,102.7567433,336.7586207,0.027777778,309.3902243
CACYBP,117.833067,1685.655172,2762.804167,372.0311459
SCP2,336.8381619,707.592069,0.409722222,260.3470112
RALGPS2,13204.34028,456.7586207,0.638888889,665.0752084
CEP104,0.110389611,0.034482759,0.027777778,126.6634615
FAM20B,26.42857143,150.3103448,1.805555556,40.78285257
TMEM59,2449.911589,1734.862069,2385.618056,398.1209936
LRRC42,0.01948052,0.310344828,0.097222222,10.58333334
MRPL37,123.5784216,15.13793103,16.3125,328.7828526
ICMT,23.41558442,191.0689655,0.576388889,37.20592949
RPL22,542.6703147,1281.517241,650.0311111,1676.529263
STXBP3,259.7437562,30.79310345,155.7986111,515.2884615
PARK7,284.5719281,197.3103448,208.6944444,2154.933494
AMPD2,16.87012987,92.51724138,231.5763889,0.083333334
SRSF4,380.1488512,1364.689655,1440.847222,813.9318909
MECR,2.369130869,0.103448276,0.333333333,0.28125
KCNC4,0.012987013,37.37931034,0.020833333,232.4823718
EDEM3,103.2677323,999.3793103,0.854166667,2318.703526
WDR77,0.025974026,2.206896552,291.5394444,193.663149
ATP5PB,626.108851,1335.589655,206.24875,780.6328606
RAP1A,188.8261738,1354.896552,1073.916667,177.0897436
HDAC1,413.6543457,191.3793103,127.2986111,160.3020834
CAPZA1,36191.32992,3411.241379,3625.590278,15032.10577
S100PBP,28.93406593,0.482758621,370.4722223,268.3461539
RNF19B,8.964035964,53.55172414,160.5694444,129.2508013
SCAMP3,143.472028,584.7586207,1.048611111,501.5977566
TRIM62,18.01948052,0.103448276,0.020833333,0.038461539
ASH1L,208.3551449,107.3448276,371.0277777,161.8125
SFPQ,886.7013488,2672.241379,1500.347222,2730.875962
GON4L,9619.302259,6.254482759,7.173611111,52.34599359
ARHGEF2,0.682817183,0.379310345,419.7430557,48.43429487
LAMTOR2,115.2847153,460.5172414,360.4166667,90.33012819
MEF2D,183.1373626,84.51724138,0.423611111,6.427083335
SRM,45.55694306,1.862068966,6.416666667,64.24358973
FBXO6,0.077422578,0.103448276,0.201388889,0.173878205
C1orf21,0.10989011,0.034482759,0.354166667,0.319711539
MAD2L2,103.5644356,46.93103448,0.25,0.375801282
IVNS1ABP,252.7157842,495.4827586,0.326388889,199.6947115
KIAA2013,79.67958044,0.206896552,1.020833333,37.73477564
MFN2,25.18381619,266.6896552,1.041666667,0.337339744
PRG4,0.98943057,3.08137931,3.816666667,26.60255609
SMG7,0.142357643,0.172413793,0.208333333,106.53125
SLC35D1,96.72827172,0.689655172,0.131944444,66.01842951
GADD45A,100.7257742,562.3448276,199.3333333,302.6482372
PRDM2,1723.228772,1312.034483,3770.138889,3525.876603
RGS2,3085.557942,4847.724138,1666.805556,1604.040064
RO60,561.7484616,1168.212759,614.8580557,3420.23589
UCHL5,186.3348702,443.6917241,3.350277778,0.837676282
BCAS2,1032.514485,162.1724138,36.11111111,551.28125
SRSF11,4693.678322,4730.172414,855.1527777,2112.110577
CTH,2371.005994,0.24137931,0.631944444,0.052083334
PLEKHM2,20.90709291,25.10344828,0.083333333,154.6217949
PHTF1,67.26373624,0.344827586,441.861111,160.3958334
ZBTB17,31.09090909,256.6551724,0.083333333,291.5192308
CD58,373.2512488,1077.931034,994.3958333,2091.751603
CD2,2288.252248,47.5862069,148.8472222,690.7780448
TTF2,62.84965033,541.6551724,2.395833333,1.685096154
KIF21B,0.21928072,1.551724138,1.6875,46.78846154
TMEM9,140.1523477,0.344827586,731.9097223,0.568910257
ADPRHL2,206.9735265,79.62068966,4.458333333,210.9967949
MAP7D1,27.88261738,54.75862069,94.04166667,53.93509615
MRPS15,258.8926074,92.31034483,0.111111111,320.0729167
EXOC8,15.29170829,0.344827586,0.020833333,14.78766026
GNPAT,13.48001998,268.3793103,0.388888889,7.621794874
TSNAX,398.5359641,292.1034483,107.6319444,135.4238782
C1orf109,20.92207792,115.0344828,10.04861111,0.114583334
RRAGC,13.8152997,119.1417241,1.470972222,468.7235577
LGALS8,50.44350152,423.7586207,55.85854167,34.01394231
MTR,176.8301698,266.2413793,35.47222223,81.19471154
RLF,294.6353646,4011.689655,345.4722222,385.4671474
KMO,113.4300699,2463.965517,0.226319444,329.4519231
ZNF684,0.103896104,0.137931034,669.25,0.020833334
AKT3,34.97385115,3.206896552,92.22222223,52.63708335
ETV3,288.4428322,290.92,740.3825,319.1386218
ACADM,334.1268731,2.482758621,219.8958333,178.4775641
SLAMF1,244.0639361,875.8965517,191.8819444,503.3830127
CD48,953.4435564,740.0689655,378.125,1121.664904
SDHB,250.2542458,523.7586207,4.291666667,322.2435897
RPF1,143.557942,123.0344828,286.0902778,690.3373398
KDM5B,1.305194805,67.55172414,148.2013889,80.36538462
UAP1,62.63636365,1.75862069,1.520833333,0.664262821
CTBS,69.14153348,356.2706897,109.7430556,100.5833334
KLHL12,34.86963037,0.034482759,0.0625,24.72676282
ZNHIT6,84.5974026,0.034482759,0.020833333,201.8822115
RBBP5,485.1789311,509.1034483,39.02083333,1926.165866
GBP1,0.598901099,115.4137931,231.4166667,298.3465705
GPR89A,19.04881619,214.7555172,0.055555556,91.24958335
RAB29,278.02997,444.7241379,4553.409722,352.4543269
CD160,0.62937063,0.310344828,0.062361111,0.885416667
ECE1,68.25174827,380,451.875,760.8221154
HMGCL,0.250749251,0.103448276,0.055555556,0.725961539
ID3,1776.556444,4605.965517,171.9722222,2919.744391
CD46,218.8086913,907.4827586,316.7638889,1924.216346
PRPF3,50.53796203,0.24137931,0.201388889,1
SLC2A1,279.2252747,311.9310345,43.22916667,1.599358974
EBNA1BP2,191.9146803,1.689655172,20.87291667,423.6432532
ATP6V0B,2169.432068,1992.793103,1071.263889,2316.1875
ERI3,12.73326673,0.448275862,0.027777778,24.59375
AKR1A1,104.3946054,345.4137931,487.5694444,294.0985577
PRDX1,813.482967,1213.284138,1045.266875,2278.439896
PIK3R3,0.110389611,0.366551724,0.111111111,0.052083334
BLZF1,56.0954046,0.344827586,0.972222222,0.270833334
NSUN4,29.70729271,114.8965517,2.916666667,10.05929487
TMED5,158.0515834,65.37931034,261.3977778,187.0679808
DR1,177.021978,4.137931034,249.5555556,354.9623398
PRRC2C,2655.441559,2792.862069,1664.9375,2552.108173
ABCD3,80.86963039,21.34482759,0.152777778,0.592147436
VAMP4,55.76573429,0.137931034,0.055555556,0.893429488
FASLG,0.660839161,240.3793103,0.277777778,0.667467949
PTBP2,102.96004,0.448275862,13.02083333,234.4342949
TNFSF4,0.006493507,0.034482759,268.1666667,0.4375
PRDX6,203.1003996,947.5172414,11.89583333,447.8998397
UTP25,14.2977023,0.034482759,0.027777778,70.1746795
RCAN3,17.60931568,3.725517241,3.5625,424.1269231
SYF2,726.3091907,1397.862069,186.3125,482.2524038
RSRP1,1559.726808,284.3627586,45.81944444,8.53125
SLC35A3,20.0944056,0.068965517,0.222222222,1.417467949
RCOR3,8.543956046,1.103448276,8.569444443,119.0536859
STMN1,313.3386613,663,9.0625,2226.251602
MTFR1L,0.150234766,0.137931034,0.468333333,437.7985417
RPS6KA1,166.6793207,39.65517241,759.8055557,5.63221154
DHDDS,310.1408591,82.65517241,0.048611111,0.267628205
NENF,4.590409591,1.137931034,0.027777778,0.517628205
NSL1,152.8871129,55.10344828,0.020833333,25.90625
ARID1A,153.3191808,0.862068966,127.3333333,355.0616987
CENPF,0.408591409,291.9655172,0.25,0.194711539
RPA2,286.2822178,1697.310345,46.875,822.6081731
PPP1R8,12.61888112,2.75862069,0.083333333,0.104166667
STX12,102.8711289,318.0344828,265.8402778,0.569711539
OSBPL9,133.1153846,173.6206897,156.5,179.2604167
TXNDC12,172.7512488,967.137931,2.423611111,389.6209936
ESYT2,171.0654346,786.1724138,392.1111111,1187.310898
MESD,234.8221778,1055.655172,1221.368056,1057.386218
RCN2,0.240259741,0.689655172,16.4375,10.58092949
CTSD,13.06693307,0.896551724,2.798611111,2.415064103
STAG1,38.43056943,353.9310345,242.4375,257.6899039
STK11,0.025974026,27.24137931,2.125,0.010416667
KMT2A,131.7432567,597.137931,1915.638889,994.0328528
APOA1,19.52747253,0.310344828,0.166666667,0.115384616
RPS25,8167.324211,8587.412759,8664.995069,8466.711002
KIF14,0.032467533,0.172413793,0.138888889,0.010416667
DDX59,47.95154845,170.3103448,0.020833333,743.5897437
ATF6,265.8491509,1620.448276,1.597222222,164.5120192
CREB1,853.4600399,14.06896552,0.020833333,488.4559295
TTR,12.75024975,0.068965517,0.152777778,0.069711539
LRMP,362.4703446,483.7841379,0.076388889,1405.773262
SPCS2,479.5563187,1498.92931,552.6845139,2397.287589
CASP8AP2,18.48651349,463.7586207,0.027777778,1.160256411
HMGN3,254.7124625,33.17689655,245.9791667,569.5894633
ANKRD13C,26.66883117,259.862069,0.020833333,0.303685898
PHF3,408.8816184,307.9310345,1101.555556,818.6939103
PLAGL1,25.0974026,26.51724138,252.0347222,2.854166667
FBXO30,0.953546454,0.034482759,0.333333333,134.4479167
TNFAIP3,365.7172827,2653.448276,280.7430556,1400.123398
MYB,0.038461539,0.068965517,642.1944443,1.157051282
SGK1,270.2697303,1119.862069,118.5208333,211.3477564
PMFBP1,10.80311689,0.034482759,20.42027778,68.8431971
FBXL5,37.70679321,29.55172414,237.8958333,346.4479167
MED28,192.2702298,311.9655172,234.1388889,379.4903846
SLC16A7,111.3666334,0.068965517,0.048611111,84.88221154
RXYLT1,12.89560439,0.034482759,19.625,0.020833334
ZNF430,168.6683317,113.1724138,0.25,700.5865385
VAMP8,371.2897103,849.137931,1751.881944,2089.773238
MYL12B,1661.568302,3937.635862,2702.665625,918.5008732
FOXO3,305.6983017,673.5172414,579.8680557,74.54903047
RPN2,276.010989,1085.034483,448.8541667,862.2122356
TGIF2,179.3757393,621.8917241,541,192.169407
PKD2,0.006493507,133.4827586,0.0625,0.072916667
SPP1,11.5034965,0.655172414,48.36805557,74.59455127
CCNI,23559.93357,5787,1082.881944,3247.484776
MFSD1,53.15334664,206.137931,0.888888889,0.205128205
RAB3GAP2,177.9681319,35.51724138,174.5694444,337.0392628
UBN1,50.05194805,6,0.361111111,0.46875
UCHL3,179.3778671,0.689655172,260.135625,325.2946875
CCND2,328.7397602,1218.413793,493.6875,527.0536859
ELL2,840.3288462,2170.545862,443.9791667,80.23477566
CYP20A1,206.1148851,543.2413793,6.944444443,10.34455128
NDUFB3,132.6779171,220.1034483,5.5625,1856.664263
UBE2B,895.4960038,785.3448276,123.2708333,2284.335738
KLF9,82.0174825,275.9310345,0.055555556,18.52804487
TJP2,0.076923077,0.034482759,0.027777778,0.052083334
ITGB1BP1,246.4435614,944.1724138,2447.604167,327.3883013
CPSF3,0.064435565,63.13793103,164.5972222,111.3125
SENP5,165.6113886,323.4827586,97.29861111,397.0905449
CCDC92,1.602897103,1.137931034,1,370.3389423
HEATR1,29.92512987,114.7241379,207.0720139,2.443589744
PTBP3,295.3266733,1364,693.423611,595.6842949
RAD23B,76.94005992,47.17241379,0.104166667,173.7956731
FKBP15,19.85614386,0.206896552,1.32,0.25
CTNNAL1,5.116883117,104.8275862,0.048611111,191.4567308
ABITRAM,27.83416583,1.862068966,0.666666667,230.2716346
SET,34419.22167,6949.560345,6719.64396,17703.66715
GLE1,0.058441559,0.137931034,4.979166667,2.184294872
RAB14,18.32017982,33.68965517,312.2986111,6.367788462
CNTRL,979.6043955,876.3103448,28.08333333,316.5665064
FBXW2,55.25924074,0.206896552,0.055555556,105.6217949
PHF19,0.012987013,2.172413793,0.375,0.09375
NEK6,2.376123876,787.5517241,35.52083333,0.010416667
PPP6C,344.4795205,378.4137931,354.8263889,195.9166667
NDUFA8,150.9005994,99.44827586,0.145833333,49.1338141
RBM18,44.68631368,586.1034483,0.583333333,112.2508013
HSDL2,0.198801199,1.24137931,2.527777778,0.479166667
MAPKAP1,23.57092907,70.44827586,0.041666667,0.090544872
NR4A3,510.5594404,732.0689655,997.5625,1197.081731
ALG2,59.2857143,332.4482759,0.576388889,95.61458335
KDSR,58.02597405,0.827586207,0.041666667,143.1041667
VPS4B,192.7037962,512.1724138,3.215277778,360.1009616
C19orf25,0.01948052,0.137931034,0.104166667,59.83333335
YLPM1,24.01948052,276.1034483,47.18055556,570.2556092
FCF1,1.642357643,5.448275862,3.104166667,31.47035257
IFI27L2,88.04045953,220.8275862,89.47916667,26.10176282
NEK9,12.6978022,1033.310345,0.166666667,0.465544872
IFT43,0.077422578,0.24137931,297,0.041666667
NPC2,167.2987013,0.931034483,352.2202778,138.457532
DNAL1,27.18131868,17.82758621,0.055555556,35.19791667
IRF2BPL,2762.177323,256.2413793,317.4791667,830.0152242
AREL1,0.148851149,0.689655172,0.493055556,145.3020834
ABCD4,37.52547452,0.275862069,0.368055556,79.0144231
SLIRP,224.9847353,1665.655172,419.3819443,437.9791667
RBM25,1597.769571,1914.731379,1696.868056,2583.717813
ALDH6A1,0.310879121,85.4137931,0.069444444,0.215544872
GPR68,0.006493507,1.739655172,58.95833333,0.975961539
NRDE2,54.87603397,46.47862069,552.2959722,388.8136619
COQ6,32.21636364,0.068965517,582.6809722,0.229967949
ZNF410,2738.213622,1.416551724,1.145833333,122.9375
RHOQ,82.53683814,165.0344828,542.1700694,20.91547276
SUPT7L,39.67688312,265.3103448,7.201597222,544.0383414
DNMT3A,26.72627373,50.24137931,133.4444444,31.96794872
TMEM214,0.044955045,0.103448276,0.777777778,47.07371795
ATAD2B,68.26123878,412.6206897,31.20833333,3.701923077
ATL2,144.9025974,1.137931034,14.06944444,0.314102565
YPEL5,5586.733766,7469.275862,2636.625,5043.022436
FAM98A,33.78371628,0.413793103,1.583333333,0.111378205
YIPF4,81.47302698,0.965517241,0.180555556,330.5977564
AFTPH,212.1873127,136.7241379,398.2152778,258.9254808
LGALSL,0.660339661,0.103448276,0.444444444,0.09375
BCL11A,7511.642857,1260.310345,1914.875,6325.835739
CRIPT,23.22077922,0.310344828,0.958333333,300.6810897
OGFRL1,4.042957043,0.482758621,562.986111,0.4565625
SLF2,97.84715287,0.172413793,14.41666667,0.716346154
