"","B_C_Matrix.Ensembl_ID","C473_Exp_ave","C481_Exp_ave","LC03_Exp_ave","RC02_Exp_ave","RC03_Exp_ave","LC01_Exp_ave","R03_Exp_ave","R02_Exp_ave"
"52","ENSG00000004468.12",1,1.52083333333333,7.46153846153846,9.625,62.6153846153846,253.310344827586,6.91666666666667,102.87012987013
"53","ENSG00000004478.7",0,2.24208333333333,134.391538461538,0,0,177.946206896552,441.916666666667,0.051948051948052
"54","ENSG00000004487.15",0,321.5625,0,0.0625,0.0769230769230769,0.0689655172413793,4351.5,58.6623376623377
"55","ENSG00000004534.14",0,2505.3125,9629.92307692308,1373.125,10982.6923076923,587.172413793103,4253.25,658.584415584416
"56","ENSG00000004660.14",0,0.166666666666667,0.0769230769230769,0,0.0769230769230769,0,0,7.98701298701299
"57","ENSG00000004700.15",0,110.221666666667,118.153846153846,20.349375,0.615384615384615,673.319310344828,600.0325,348.301038961039
"58","ENSG00000004766.15",0,264.458333333333,0,0,0,41.4827586206897,0,1.81818181818182
"59","ENSG00000004776.12",0,0,0,0,0,0,0,0
"60","ENSG00000004777.18",0,0,0,0,0,0,0,0.038961038961039
"61","ENSG00000004779.9",0,1138.41666666667,1793.46153846154,2209.75,5.23076923076923,611.689655172414,1.58333333333333,443.220779220779
"62","ENSG00000004799.7",0,0.0208333333333333,0,0,0.615384615384615,0.0689655172413793,0,0.012987012987013
"63","ENSG00000004809.13",0,0.0208333333333333,0,0,0,0,0,0
"64","ENSG00000004838.13",0,0,0,0,0,0,0,0
"65","ENSG00000004846.16",0,0,0,0,0,0,0,0.012987012987013
"66","ENSG00000004848.7",0,0,0,0,0,0,0,0
"67","ENSG00000004864.13",0,68.875,0,0,1.30769230769231,270.51724137931,0,3.57142857142857
"68","ENSG00000004866.20",0,0.0625,0,0.0625,0,80.1034482758621,1.41666666666667,1.35064935064935
"69","ENSG00000004897.11",1,577.54,0.846153846153846,0,0,267.965517241379,0.833333333333333,417.486233766234
"70","ENSG00000004939.13",0,0,0,0,0,0,0,0.025974025974026
"71","ENSG00000004948.13",0,0,0,0,0,0,0,0
"72","ENSG00000004961.14",0,199.8125,22.0769230769231,10.125,0.230769230769231,4.72413793103448,0.0833333333333333,189.558441558442
"73","ENSG00000004975.11",0,60,0,0,0.0769230769230769,266.206896551724,0,0
"74","ENSG00000005001.9",0,0,0,0,0,0,0,0
"75","ENSG00000005007.12",0,0.104166666666667,0.0769230769230769,0,4.84615384615385,358.448275862069,0.166666666666667,0.103896103896104
"76","ENSG00000005020.12",0,698.625,195.923076923077,2063.125,2.30769230769231,166.827586206897,0.0833333333333333,1102.93506493506
"77","ENSG00000005022.5",4735.94,5345.22541666667,6269.15615384615,2027.34625,7.07692307692308,2939.2375862069,2268.3875,4437.04012987013
"78","ENSG00000005059.15",0,198.0625,0,66.25,0.0769230769230769,120.862068965517,0.166666666666667,118.051948051948
"79","ENSG00000005073.5",0,0,0,0,0,0,0,0
"80","ENSG00000005075.15",1.37,506.77625,1.71153846153846,316.54875,2.84076923076923,2.27827586206897,2.43916666666667,245.994415584416
"81","ENSG00000005100.12",0,541.229166666667,624.615384615385,0,1,0.0689655172413793,0.166666666666667,26.9350649350649
"82","ENSG00000005102.12",0,0,0,0,0,0,0,0
"83","ENSG00000005108.15",0,0,0,0,0.0769230769230769,0.0689655172413793,0,0
"84","ENSG00000005156.11",721,0.06,17.69,0.0625,0,0.0344827586206897,0,0.025974025974026
"85","ENSG00000005175.9",0,77.1666666666667,1,17.5625,1.46153846153846,0.793103448275862,0.0833333333333333,120.701298701299
"86","ENSG00000005187.11",0,84.3333333333333,0,0,0,0,0,31.974025974026
"87","ENSG00000005189.19",0,1.41666666666667,0,0,0,0.0344827586206897,0,0.012987012987013
"88","ENSG00000005194.14",0,615.979166666667,2654.92307692308,0,0,1230.03448275862,0.916666666666667,157.948051948052
"89","ENSG00000005206.16",0,76.8541666666667,0,0,0,0.0344827586206897,0,0.116883116883117
"90","ENSG00000005238.19",0,0.0833333333333333,0,0,0,0,0,0.012987012987013
"91","ENSG00000005243.9",0,0,0,0,0,0,0,0
"92","ENSG00000005249.12",0,0,0,677.375,0,68.0344827586207,0.0833333333333333,0.025974025974026
"93","ENSG00000005302.17",0,1.75,486.923076923077,1411.3125,0.307692307692308,607.827586206897,65.1666666666667,626.675324675325
"94","ENSG00000005339.14",0,992.083333333333,19.0769230769231,121.875,197.769230769231,1279.1724137931,3.16666666666667,366.831168831169
"95","ENSG00000005379.15",0,0.104166666666667,0,0,1.53846153846154,107.068965517241,0,0.467532467532468
"96","ENSG00000005381.7",0,0,0,0,0,0,0,0
"97","ENSG00000005421.8",0,0,0,0,1.07692307692308,0,0,0
"98","ENSG00000005436.13",0,0.145833333333333,0.384615384615385,0,0,236.241379310345,0,56.4935064935065
"99","ENSG00000005448.16",0,57.3125,0,0.125,0.307692307692308,0.172413793103448,0.583333333333333,78.1428571428571
"100","ENSG00000005469.11",0,0.395833333333333,0.0769230769230769,0,0.153846153846154,0,0,11.0909090909091
"101","ENSG00000005471.15",0,2.6875,121.153846153846,0.0625,0.0769230769230769,480.482413793103,0,30.6623376623377
"102","ENSG00000005483.20",164,3728.08145833333,3185.30769230769,3265.75,67,3131.06896551724,2975.5,9020.95727272727
"103","ENSG00000005486.16",1507,1.79166666666667,1.46153846153846,35.1875,0.0769230769230769,302.379310344828,0.166666666666667,179.558441558442
"104","ENSG00000005513.9",0,0,0,0,0,0,0,0
"105","ENSG00000005700.14",1,679.770833333333,0,508.75,0.384615384615385,451.827586206897,0.0833333333333333,104.298701298701
"106","ENSG00000005801.16",0,70.1041666666667,4.23076923076923,0.0625,817.77,2.31034482758621,0.166666666666667,30.0909090909091
"107","ENSG00000005810.17",0,874.65875,3141.47923076923,1890.26625,7709.30769230769,2113.77379310345,1785.13833333333,1166.99584415584
"108","ENSG00000005812.10",0,164.774375,310.384615384615,0.125,5,1.17241379310345,1030.75,142.556883116883
"109","ENSG00000005844.17",0,16.2083333333333,0.307692307692308,1.6875,0.153846153846154,913.655172413793,0,100.922077922078
"110","ENSG00000005882.11",0,0.166666666666667,0,0,0,0.448275862068966,0,0.051948051948052
"111","ENSG00000005884.17",0,0.0625,0,0,11.5384615384615,0.0344827586206897,0.0833333333333333,0.025974025974026
"112","ENSG00000005889.15",0,1214.02083333333,192.384615384615,223.875,20.3846153846154,634.931034482759,873.166666666667,645.038961038961
"113","ENSG00000005893.15",1187,643.9375,0.0769230769230769,316.125,1.30769230769231,3.03448275862069,365.083333333333,227.831168831169
"114","ENSG00000005961.17",0,0,0,0,0,0,0,0
"115","ENSG00000005981.12",0,0,0,0,0,0,0,0
"116","ENSG00000006007.11",6,413.069166666667,0.230769230769231,0.4375,0.461538461538462,0.743793103448276,0.0833333333333333,144.625974025974
"117","ENSG00000006015.17",1,0.166666666666667,0,0,0.0769230769230769,117.344827586207,0.333333333333333,449.402597402597
"118","ENSG00000006016.10",0,0.693333333333333,0,0,0,0,0,1.4274025974026
"119","ENSG00000006025.11",0,0.0208333333333333,0,0,0,0,0.0833333333333333,0.038961038961039
"120","ENSG00000006042.11",0,0.0208333333333333,0,0,0.153846153846154,0,0,0.012987012987013
"121","ENSG00000006047.12",0,0,0,0,0,0,0,0
"122","ENSG00000006059.3",0,0,0,0,0,0,0,0
"123","ENSG00000006062.14",0,87.8333333333333,0.0769230769230769,0,1.30769230769231,0,0,0.051948051948052
"124","ENSG00000006071.12",0,0,0,0,0,0,0,0
"125","ENSG00000006116.3",0,0,0,0,0,0,0,0
"126","ENSG00000006118.14",0,0,0,0,0,0,0,0
"127","ENSG00000006125.17",5,140.770833333333,406,8,1.38461538461538,142.827586206897,2.66666666666667,163.220779220779
"128","ENSG00000006128.11",0,0,0,0,0,0,0,0
"129","ENSG00000006194.9",1,0,0,0,0,317.959655172414,0,114.675324675325
"130","ENSG00000006210.6",0,0.0208333333333333,0,0,0,0,0,0
"131","ENSG00000006282.20",0,0,0,0,0.153846153846154,0.517241379310345,0,0.298701298701299
"132","ENSG00000006283.17",0,0,0,0,0,0.0344827586206897,0,0
"133","ENSG00000006327.13",0,0.104166666666667,0,0,0,0.241379310344828,0,3.85714285714286
"134","ENSG00000006377.10",0,0,0,0,0,0,0,0
"135","ENSG00000006432.15",0,0.208333333333333,6.15384615384615,5.1875,0.538461538461538,0.551724137931034,0.666666666666667,1.19480519480519
"136","ENSG00000006451.7",1,1073.39583333333,0.384615384615385,2663.9375,1.61538461538462,551.206896551724,859.414166666667,867.038961038961
"137","ENSG00000006453.13",0,26.3541666666667,0,0,0.0769230769230769,0.0344827586206897,0,48.5064935064935
"138","ENSG00000006459.10",0,55.2291666666667,125.692307692308,0.0625,0.153846153846154,2.10344827586207,0.333333333333333,171.896103896104
"139","ENSG00000006468.13",0,0,0,0,0,0,0,0
"140","ENSG00000006530.15",0,323.104166666667,1678.07692307692,1.75,20.1538461538462,412.206896551724,431,106.298701298701
"141","ENSG00000006534.15",0,0.0416666666666667,0,0,0.153846153846154,0,0,0
"142","ENSG00000006555.10",0,0.104166666666667,0,0,0,0.172413793103448,0,0.012987012987013
"143","ENSG00000006576.16",0,113.270833333333,139.076923076923,0.3125,0.153846153846154,259.931034482759,45.5833333333333,282.246753246753
"144","ENSG00000006606.8",0,0,0,0,0,0,0,0
"145","ENSG00000006607.13",0,371.458333333333,0,0,4.23076923076923,250.931034482759,0,57.5584415584416
"146","ENSG00000006611.15",0,0,0,0,0,0,0,0
"147","ENSG00000006625.17",0,0.395833333333333,610.923076923077,0.125,0.461538461538462,0.448275862068966,28.25,0.194805194805195
"148","ENSG00000006634.7",2,306.161041666667,1347.84615384615,0.1875,0.384615384615385,407.857931034483,6.5,379.775844155844
"149","ENSG00000006638.11",0,0.104166666666667,0.153846153846154,0,0,0,0,0.246753246753247
"150","ENSG00000006652.13",5182,273,0,1.6875,0.538461538461538,1256.96551724138,90.4166666666667,522.61038961039
"151","ENSG00000006659.12",0,0,0,0,0,0,0,0
"152","ENSG00000006695.10",4756,0.583333333333333,0,0,0,174.275862068966,8.16666666666667,8.72727272727273
"153","ENSG00000006704.10",0,0.0416666666666667,0,0,0.230769230769231,0,0,0
"154","ENSG00000006712.14",0,641.1875,2.69230769230769,0.75,264.461538461538,10.551724137931,977.166666666667,449.636363636364
"155","ENSG00000006715.15",0,344.3125,0.153846153846154,0.1875,1.84615384615385,97.7241379310345,0.0833333333333333,32.1818181818182
"156","ENSG00000006740.16",0,0.104166666666667,0,0,0,0,0,0
"157","ENSG00000006744.18",0,118.125,0,0.3125,0.0769230769230769,275.206896551724,0.666666666666667,120.909090909091
"158","ENSG00000006747.14",0,0,11.2307692307692,0,0,0.0344827586206897,0,0
"159","ENSG00000006756.15",0,93.5833333333333,0,4.665625,0.461538461538462,0.137931034482759,0,26.7532467532468
"160","ENSG00000006757.11",0,0.0208333333333333,0,0,0.307692307692308,0.0344827586206897,0.0833333333333333,0
"161","ENSG00000006788.13",0,0,0,0,0,0,0,0
"162","ENSG00000006831.9",3,16.4791666666667,0.0769230769230769,604.625,0.153846153846154,115.448275862069,233.5,262.012987012987
"163","ENSG00000006837.11",0,0,0,0,0,0,0,0
"164","ENSG00000007001.12",0,0,0,0,0,0,0,0
"165","ENSG00000007038.10",0,0,0,0,0,0,0,34.2727272727273
"166","ENSG00000007047.14",0,0,0,0,0,0.0344827586206897,0,0.012987012987013
"167","ENSG00000007062.11",0,0,0,0,0,0,0,0
"168","ENSG00000007080.10",0,268.354166666667,517.307692307692,0,2050.23076923077,0.344827586206897,1.25,80.6363636363636
"169","ENSG00000007129.17",0,0.208333333333333,0,0,0,0,0,0.012987012987013
"170","ENSG00000007168.12",0,759.54375,812.692307692308,1131.1875,1178,74.0375862068965,296.083333333333,300.178961038961
"171","ENSG00000007171.16",0,0,0,0,0,0,0,0
"172","ENSG00000007174.17",0,0.0416666666666667,0,0,0,0,0,0
"173","ENSG00000007202.14",0,1.97916666666667,855.769230769231,9.1875,0,24.8041379310345,0.0833333333333333,19.2727272727273
"174","ENSG00000007216.14",0,0,0,0,0,0,0,0
"175","ENSG00000007237.18",0,26.6666666666667,0.0769230769230769,0,0,131.551724137931,0,0.025974025974026
"176","ENSG00000007255.10",0,126,1276.69230769231,0,0.384615384615385,181.896551724138,0,527.181818181818
"177","ENSG00000007264.14",0,0.645833333333333,0,0,0,0.0344827586206897,0.25,0.038961038961039
"178","ENSG00000007306.14",0,211.729166666667,288.076923076923,0,0,0,0,24.2077922077922
"179","ENSG00000007312.12",1363,309.3125,0.846153846153846,0.125,2107.84615384615,493.275862068966,0,1162.61038961039
"180","ENSG00000007314.12",0,0,0,0,0,0,0,0
"181","ENSG00000007341.18",0,0.145833333333333,0,0,0,1.58620689655172,1.25,88.5324675324675
"182","ENSG00000007350.16",0,0.0208333333333333,0,0,0,0,0,0
"183","ENSG00000007372.21",0,0,0,0,0,0,0,0
"184","ENSG00000007376.7",0,20.0625,160.153846153846,0,0,1.31034482758621,0,0
"185","ENSG00000007384.15",0,0.0208333333333333,30.5384615384615,0,0,0,0,0
"186","ENSG00000007392.16",0,494.104166666667,875.846153846154,396.75,3.38461538461538,131.206896551724,0,314.506493506493
"187","ENSG00000007402.11",0,0,0,0,0,0,0,0
"188","ENSG00000007516.13",0,76.6204166666667,0,2.234375,0,0,4.445,35.0685714285714
"189","ENSG00000007520.3",0,168.317083333333,0,4.328125,0.0769230769230769,1.62068965517241,0.138333333333333,0.983376623376623
"190","ENSG00000007541.16",0,0.541666666666667,0,0,0,0.0689655172413793,0,0.0649350649350649
"191","ENSG00000007545.15",0,102.375,0,0,0.230769230769231,0,291.166666666667,41.1168831168831
"192","ENSG00000007866.19",0,0,0,0,0,0,0,0
"193","ENSG00000007908.15",0,0,0,0,0,0,0,0
"194","ENSG00000007923.15",0,142.155208333333,0,0,0.0769230769230769,0.836896551724138,0.193333333333333,0.012987012987013
"195","ENSG00000007933.12",0,0,0,0,0.307692307692308,0,0,0
"196","ENSG00000007944.14",2,0.729166666666667,11.2307692307692,1003.5625,0.230769230769231,100.551724137931,1.08333333333333,84.7792207792208
"197","ENSG00000007952.17",0,0,0,0,0,0,0,0
"198","ENSG00000007968.6",0,0.0625,0.153846153846154,0.0625,0,0,0,0
"199","ENSG00000008018.8",6,1781.25,270.846153846154,610.8125,25.6153846153846,702.137931034483,538.75,1645.23376623377
"200","ENSG00000008056.13",0,0,0,0,0,0,0,0
"201","ENSG00000008083.13",0,255.479166666667,0.384615384615385,189.625,1.15384615384615,357.862068965517,0.833333333333333,221.753246753247
"202","ENSG00000008086.11",0,283.479166666667,0,0.125,0.0769230769230769,0,0.166666666666667,0.038961038961039
"203","ENSG00000008118.9",0,0,0,0,0,0,0,0
"204","ENSG00000008128.22",0,491.875,562.861538461538,249.358125,500.020769230769,123.909655172414,0.583333333333333,369.285324675325
"205","ENSG00000008130.15",0,15.6458333333333,331.153846153846,3.1875,0,264.758620689655,570,178.116883116883
"206","ENSG00000008196.12",0,0,0,0,0,0,0,0
"207","ENSG00000008197.4",0,0,0,0,0,0,0,0
"208","ENSG00000008226.19",0,0,0,0.073125,0.127692307692308,0,0,0.0867532467532467
"209","ENSG00000008256.15",0,157.208333333333,0,3,0,156.103448275862,0.0833333333333333,0.25974025974026
"210","ENSG00000008277.14",0,0,0,0,0,0,0,0
"211","ENSG00000008282.8",1,380.9375,2055.84615384615,2.5625,1.76923076923077,704.413793103448,0.166666666666667,475.636363636364
"212","ENSG00000008283.15",0,0.0416666666666667,0,0,0.153846153846154,0,0,0.038961038961039
"213","ENSG00000008294.20",10726,421.979166666667,0.153846153846154,21.5,0,702.068965517241,0.25,264.415584415584
"214","ENSG00000008300.16",0,0,0,0,0,0,0,0
"215","ENSG00000008311.14",0,6.58333333333333,0,0.125,0.384615384615385,0.137931034482759,0,64.7012987012987
"216","ENSG00000008323.15",0,0,0,0,0,0,0,0
"217","ENSG00000008324.11",2,1037.25,24.2307692307692,0.125,3.76923076923077,1477.1724137931,0.416666666666667,1200.67532467532
"218","ENSG00000008382.15",0,0,0,0,0,0.0344827586206897,0,0.012987012987013
"219","ENSG00000008394.12",0,0,0,0,3.76923076923077,0,0.0833333333333333,0.012987012987013
"220","ENSG00000008405.11",0,118.6875,0,0.0625,0,0.517241379310345,1115.91666666667,7.84415584415584
"221","ENSG00000008438.4",0,0,0,0,0,0,0,0
"222","ENSG00000008441.16",0,0,0,0,0,0.0344827586206897,0,6.49350649350649
"223","ENSG00000008513.14",0,0.541666666666667,0,0.0625,106.846153846154,902.275862068965,0.333333333333333,172.883116883117
"224","ENSG00000008516.16",0,1.52083333333333,0,349.4375,0,0,0,0
"225","ENSG00000008517.16",957,226.171041666667,21.2307692307692,6.0625,5918.23076923077,1324.51517241379,119.083333333333,108.018831168831
"226","ENSG00000008710.19",0,0,0,5.726875,0,0,0.0833333333333333,0.506233766233766
"227","ENSG00000008735.13",0,0.0208333333333333,0,0,0.153846153846154,0,0,0
"228","ENSG00000008838.19",0,7.47916666666667,377.692307692308,0,0,0.103448275862069,0,0.0649350649350649
"229","ENSG00000008853.16",0,82.6458333333333,0,0,0,0.0344827586206897,0.0833333333333333,0.012987012987013
"230","ENSG00000008869.11",0,37.125,0.307692307692308,0.0625,0.307692307692308,0.344827586206897,0.0833333333333333,116.142857142857
"231","ENSG00000008952.16",3537,1330.83333333333,525.076923076923,725.375,53.3846153846154,1794.93103448276,290.333333333333,2361.14285714286
"232","ENSG00000008988.9",6,5136.954375,7476.78384615385,5719.30375,6118.51846153846,11713.485862069,3192.83416666667,7133.09077922078
"233","ENSG00000009307.15",2,1879.60416666667,885.461538461538,503.3125,67.4615384615385,3138.86206896552,10.4166666666667,1983.71428571429
"234","ENSG00000009335.17",0,1.33333333333333,0.0769230769230769,9.625,0.384615384615385,836.206896551724,40.4166666666667,121.25974025974
"235","ENSG00000009413.15",0,79.6666666666667,0.307692307692308,3.1875,12.6923076923077,900.060344827586,145.666666666667,719.844155844156
"236","ENSG00000009694.13",0,0.25,0,0,0,0.0344827586206897,0,3.48051948051948
"237","ENSG00000009709.11",0,0,0,0,0,0,0,0
"238","ENSG00000009724.16",0,0.0208333333333333,0,0.0625,1.92307692307692,0,0,0.012987012987013
"239","ENSG00000009765.14",0,0,0,0,0,0,0,0
"240","ENSG00000009780.15",2,692,178.846153846154,0.8125,495.076923076923,73.3448275862069,2.58333333333333,470.584415584416
"241","ENSG00000009790.14",0,73.6133333333333,14.6853846153846,2.625,2,153.724137931034,0.166666666666667,235.493116883117
"242","ENSG00000009830.11",0,244.041666666667,0,0,0,0,0,0
"243","ENSG00000009844.15",2,899.916666666667,1603.92307692308,630.0625,0.384615384615385,43.7241379310345,1.33333333333333,701.701298701299
"244","ENSG00000009950.15",0,0.0208333333333333,0,0,0.0769230769230769,0,0,0
"245","ENSG00000009954.10",9402,82.4791666666667,1793.61538461538,39.1875,143.769230769231,141.931034482759,1481,527.103896103896
"246","ENSG00000010017.12",0,503.6875,724.615384615385,2.1875,0.384615384615385,59.5544827586207,0.666666666666667,305.951428571429
"247","ENSG00000010030.13",0,0.145833333333333,0.0769230769230769,0,0,0,0.333333333333333,24
"248","ENSG00000010072.15",0,163.3125,0,0,4,21.8275862068966,0,0.194805194805195
"249","ENSG00000010165.19",0,216.770833333333,0,0.0625,0.0769230769230769,3.06896551724138,0,95.2467532467532
"250","ENSG00000010219.13",0,0.479166666666667,0,0.0625,0.0769230769230769,0,0.166666666666667,41.5324675324675
"251","ENSG00000010244.18",7111.48,345.528541666667,0.461538461538462,904.4375,20.4615384615385,2360.97482758621,52.25,1259.1374025974
"252","ENSG00000010256.10",1,361.479166666667,0,28.4375,1.53846153846154,3.06896551724138,0.25,800.116883116883
"253","ENSG00000010270.13",0,127.104166666667,6.76923076923077,927.5625,0.384615384615385,385.275862068966,1.33333333333333,132.974025974026
"254","ENSG00000010278.12",0,4.6875,0,0,1.46153846153846,1.37931034482759,103.416666666667,0.597402597402597
"255","ENSG00000010282.14",0,0,0,0,0,0,0,0
"256","ENSG00000010292.12",0,2.41875,4.53846153846154,0,0.0769230769230769,2.81137931034483,0,46.4048051948052
"257","ENSG00000010295.19",0,69.4166666666667,0.153846153846154,0,0,0,0,12.961038961039
"258","ENSG00000010310.8",0,0.125,0.0769230769230769,0,0,0,347.916666666667,0
"259","ENSG00000010318.20",0,7.83333333333333,0.0769230769230769,0,0,0,0.0833333333333333,17.1298701298701
"260","ENSG00000010319.6",0,0.0416666666666667,0.0769230769230769,0,0.0769230769230769,0.0344827586206897,0,0
"261","ENSG00000010322.15",0,1.9375,0,0,38.3846153846154,0.379310344827586,0,1.76623376623377
"262","ENSG00000010327.10",0,0.0208333333333333,0,0.0625,0.923076923076923,0,0,0
"263","ENSG00000010361.13",0,0,0,0.0625,171.076923076923,0,0,0
"264","ENSG00000010379.15",0,0,0,0,0,0,0,0
"265","ENSG00000010404.17",1.49,2464.58770833333,135.538461538462,119.25,3.14461538461538,1107.04206896552,0.75,2029.94246753247
"266","ENSG00000010438.16",0,46.8125,0,0,0.0769230769230769,0,0,0
"267","ENSG00000010539.11",0,31.7083333333333,0.0769230769230769,0,0,394.068965517241,0,25.4415584415584
"268","ENSG00000010610.9",0,1.16666666666667,0.153846153846154,0.375,0.307692307692308,1.31034482758621,3,27.8311688311688
"269","ENSG00000010626.14",0,0,0,0,0,0.0344827586206897,0,0.012987012987013
"270","ENSG00000010671.15",0,276.4375,0,53.4375,34.3846153846154,0,0,220.090909090909
"271","ENSG00000010704.18",558,0.0208333333333333,0,0,0.0769230769230769,0.0344827586206897,0,0.012987012987013
"272","ENSG00000010803.16",0,186.770833333333,0,0.0625,0,185.896551724138,0,0.025974025974026
"273","ENSG00000010810.17",8,14.8125,286.076923076923,193.8125,9.23076923076923,418.413793103448,453.833333333333,140.675324675325
"274","ENSG00000010818.9",0,192.312291666667,0.307692307692308,759,17.0769230769231,106,0.166666666666667,573.586753246753
"275","ENSG00000010932.16",0,0.0208333333333333,0,0,0,0,0,0
"276","ENSG00000011007.12",1,6.171875,1110.69230769231,3.3125,0.0769230769230769,96.8275862068966,1797.83333333333,403.823896103896
"277","ENSG00000011009.10",0,52.1875,2,116,0.153846153846154,1.03448275862069,0,76.0909090909091
