"","stage1","stage2","stage3","stage4"
"M6PR",-0.687092269222639,-0.273901000733642,1.47827627571074,-0.517283005754462
"RBM5",-0.0196810917627258,1.05292448165229,-1.34038341388693,0.307140023997371
"LAMP2",-0.618949215282663,1.42676001170482,-0.76096183387142,-0.0468489625507368
"IFRD1",-0.415880265808049,1.46647545848718,-0.275679683594928,-0.774915509084206
"SS18L2",1.34456247621419,-1.06792767371039,-0.220228402656233,-0.0564063998475754
"IL32",-1.06041012196788,-0.587648083988719,1.1174163705122,0.530641835444396
"BAZ1B",-1.43959230289517,0.866433394637579,0.207170364459364,0.36598854379823
"ZNF207",-0.742244787636503,1.45082600462681,-0.138497989310294,-0.570083227680011
"ELOVL5",-1.05371074781897,1.26647860351196,-0.469075619624146,0.256307763931157
"RUNX3",-0.472530557671018,-0.596315142497465,1.49616802358682,-0.427322323418339
"RNF10",-0.748758876750108,0.171259200625678,-0.770324638244117,1.34782431436855
"RB1CC1",-0.8667934899871,-0.390156000681437,-0.179759852354516,1.43670934302305
"STRAP",1.35489464348843,-0.80593272913905,-0.701126799440723,0.152164885091347
"KPNA6",-1.40086606713291,0.325806616003885,0.957974667972396,0.117084783156634
"VIM",-1.11783472850878,0.672815684107053,0.9967005838966,-0.551681539494869
"SLAMF7",-1.1494672371874,0.599042258111214,-0.489113885394197,1.03953886447038
"PRKCH",-0.541262036666566,-0.480377912673545,-0.477713883029097,1.49935383236921
"TNFRSF1B",-0.627990856086126,1.48156581983522,-0.578930665748443,-0.274644298000651
"BCLAF1",-0.31538929069213,-0.889217729293492,1.43425374556208,-0.229646725576457
"RABEP1",-1.263603353985,-0.270994108178829,1.04331872283105,0.491278739332779
"GABARAPL2",-0.00662568724342001,1.4107986162743,-0.811064804738347,-0.593108124292536
"BOD1L1",0.105314595652001,-0.619928125950612,1.36910360176444,-0.854490071465823
"CAPG",-0.518713228855314,0.232455569075734,-1.00489757893645,1.29115523871603
"ARAP2",-0.622577408887692,-0.916900260726252,1.31135472000737,0.228122949606572
"TPR",-0.731300226958124,-0.767147838669849,1.36323171557662,0.135216350051356
"RSF1",0.296940314037547,-1.16129364778159,-0.339078858470964,1.20343219221501
"PHPT1",-0.965137295881726,1.25751594981519,-0.617581412931559,0.325202758998097
"SYNE2",-0.666717919506164,1.10911246374838,0.562224801916812,-1.00461934615902
"KMT2C",-0.63568807768362,-0.444611429074618,-0.412398889178332,1.49269839593657
"ZFR",-0.234734102791838,0.384197524123291,-1.25501186941745,1.105548448086
"GDI2",-0.44226628927405,1.49515038299822,-0.612008991950038,-0.440875101774128
"CCAR1",-0.719172427205222,0.584715787253839,-0.965210340204748,1.09966698015613
"WAPL",-0.279608022131464,-0.0349023909065547,1.35540853082981,-1.0408981177918
"VMP1",1.06571552848569,0.0467176617663715,-1.34466889902157,0.232235708769505
"HIPK2",-1.28654428425913,-0.0663369641722711,1.13755849181895,0.215322756612451
"SLC12A2",-0.620272206803929,1.42656409117541,-0.0459877266608768,-0.760304157710603
"CNN2",1.00226243033971,-1.36368022469774,0.368505135770922,-0.00708734141289469
"ANKRD44",-0.251874629345187,-0.863536479023034,-0.327956048843003,1.44336715721122
"SLK",-0.138815880531243,-0.715088170501785,-0.598914192743801,1.45281824377683
"THUMPD1",0.622330815804053,-0.911688146527503,-0.78796951234523,1.07732684306868
"DDX3Y",0.423948787148533,-0.913275768962727,-0.721378523742145,1.21070550555634
"IDI1",-1.39959837721946,0.965022144215983,0.129457619202391,0.305118613801084
"KLF6",-0.14987957545297,0.104148669479552,-1.19484623489904,1.24057714087245
"TRAM1",-1.15495238268212,-0.491779524651095,1.00826444684082,0.638467460492393
"DNTTIP2",-1.19998555065341,-0.0548667705900024,0.00706451543275192,1.24778780581065
"RHOA",-0.160127183076539,0.825930381910522,-1.35038657220242,0.684583373368438
"LAPTM4A",-0.781285145284364,-0.0551432257003979,-0.590930634769616,1.42735900575438
"ATP1B3",-0.52766514575264,1.46673539632968,-0.215241689124651,-0.723828561452388
"UFD1",1.26793574913706,-0.88666145886546,0.325834224453911,-0.707108514725515
"NUCB2",-0.542450847796944,-0.524083374562657,-0.431703372954117,1.49823759531372
"ING3",0.198427677509137,0.0802748191532989,-1.34669230813688,1.06798981147444
"DERL2",-0.814838677800815,1.27899386369,-0.776362723877466,0.312207537988281
"KDM5A",0.894722511496578,0.819028279012735,-1.03035942854453,-0.683391361964783
"ENO1",-0.429146893205888,1.41306412946571,-0.90124833591211,-0.0826689003477132
"MYDGF",-0.538330332201279,1.01302482821007,-1.12372011497165,0.649025618962859
"SLC25A3",-0.988680833112276,-0.512845130352281,1.31299512819461,0.188530835269946
"FOSL2",-0.00133879462887693,-0.750018883731576,-0.662396471493179,1.41375414985363
"RAB7A",-0.354575340275416,1.4624729974212,-0.800657614926216,-0.30724004221957
"TOP2B",1.32271131049575,-0.14831406044556,-0.0681450256261297,-1.10625222442406
"ITM2A",-0.404655872306682,-1.22550325081417,0.868399463588459,0.761759659532391
"SAR1A",-0.161289859142494,1.01214901664665,-1.31637270165182,0.465513544147661
"RSBN1",1.10286088449938,0.585336491704451,-0.93374764350467,-0.754449732699164
"HSPB11",-0.202357787507318,1.45012781991234,-0.426761191072971,-0.821008841332053
"BZW1",-0.823904625795159,-0.152593896921194,-0.465983830653972,1.44248235337033
"CYLD",-1.15704644422685,-0.512683651672054,0.881767620559739,0.787962475339166
"CHMP2B",-0.134029138069396,1.19466830090783,-1.23470801264203,0.174068849803595
"SMAP2",-0.469344675433166,-0.976817444714367,1.34752113584943,0.0986409842981063
