"","stage1","stage2","stage3","stage4"
"ENSG00000005189.19",0.0064935065,0.034482759,0,0.7083333335
"ENSG00000005194.14",78.97402595,1230.034483,0.305555555666667,1635.45112185
"ENSG00000005206.16",0.0584415585,0.034482759,0,38.427083335
"ENSG00000005238.19",0.0064935065,0,0,0.0416666665
"ENSG00000005243.9",0,0,0,0
"ENSG00000005249.12",0.012987013,68.03448276,225.819444444333,0
"ENSG00000005302.17",313.491508504,607.8275862,492.159722223333,244.33653845
"ENSG00000005339.14",282.3001998,1279.172414,41.6805555556667,505.58012819
"ENSG00000005379.15",1.002997003,107.0689655,0,0.0520833335
"ENSG00000005381.7",0,0,0,0
"ENSG00000005421.8",0.5384615385,0,0,0
"ENSG00000005436.13",28.246753245,236.2413793,0,0.265224359
"ENSG00000005448.16",39.225274724,0.172413793,0.236111111,28.65625
"ENSG00000005469.11",5.622377622,0,0,0.236378205
"ENSG00000005471.15",15.3696303685,480.4824138,0.0208333333333333,61.9206731
"ENSG00000005483.20",4543.9786365,3131.068966,2135.08333333333,3456.694575
"ENSG00000005486.16",89.8176823385,302.3793103,514.118055555667,1.6266025645
"ENSG00000005513.9",0,0,0,0
"ENSG00000005700.14",52.3416583425,451.8275862,169.944444444333,339.88541665
"ENSG00000005801.16",423.930454545,2.310344828,0.076388889,37.1674679505
"ENSG00000005810.17",4438.151768,2113.773793,1225.134861,2008.0689905
"ENSG00000005812.10",73.77844155,1.172413793,343.625,237.5794952
"ENSG00000005844.17",50.537962027,913.6551724,0.5625,8.258012819
"ENSG00000005882.11",0.025974026,0.448275862,0,0.0833333335
"ENSG00000005884.17",5.782217783,0.034482759,0.0277777776666667,0.03125
"ENSG00000005889.15",332.71178819,634.9310345,365.680555566667,703.2027242
"ENSG00000005893.15",114.569430554,3.034482759,622.7361111,322.0072115385
"ENSG00000005961.17",0,0,0,0
"ENSG00000005981.12",0,0,0,0
"ENSG00000006007.11",72.543756231,0.743793103,2.173611111,206.6499679655
"ENSG00000006015.17",224.7397602385,117.3448276,0.444444444333333,0.0833333335
"ENSG00000006016.10",0.7137012985,0,0,0.3466666665
"ENSG00000006025.11",0.0194805195,0,0.0277777776666667,0.0104166665
