"","logFC","logCPM","PValue","qval"
"ENSG00000000419.12",-6.30488367251078,3.96808216783499,2.58798752692314e-07,5.50400928045201e-07
"ENSG00000000457.13",2.48130683315073,6.03199432358343,0.00533263251320116,0.00329800367208963
"ENSG00000001036.13",2.96804099149836,6.26078291758148,0.00104783018638446,0.000782711931918297
"ENSG00000001167.14",4.22185331205633,2.85588936500131,0.000173450697954133,0.000158521487539204
"ENSG00000001460.17",9.34533160845706,3.03516359473627,4.17254265009527e-07,8.23769573771382e-07
"ENSG00000001461.16",0.939755414975764,3.83496070780248,0.287524373196243,0.104013882429642
"ENSG00000001497.16",-0.668450856236417,5.47183986456962,0.431549987728883,0.144610994664604
"ENSG00000001561.6",-6.82931026306351,1.57690092270815,0.000147482762626794,0.000137126147970953
"ENSG00000001629.9",-5.48352978979464,5.15791769992799,3.20880415449879e-07,6.60610765234535e-07
"ENSG00000001630.15",0.879746966317578,9.49631994625704,0.29482619602338,0.106203016699021
"ENSG00000001631.15",-7.28038362738605,1.7626787280987,8.10570714829765e-05,8.00505369402177e-05
"ENSG00000002016.17",3.85162438533617,1.85662743415835,0.00128179465847409,0.000936713840432016
"ENSG00000002330.13",-6.02759168339511,1.71060289133783,9.36435732660474e-05,9.11191286428385e-05
"ENSG00000002549.12",0.394699208235446,5.9474036482708,0.641938246653209,0.198806076107302
"ENSG00000002586.18",-1.53295655631096,5.98163984257745,0.074838551003582,0.0328875070646619
"ENSG00000002586.18_PAR_Y",-1.53295655631096,5.98163984257745,0.074838551003582,0.0328875070646619
"ENSG00000002822.15",-8.73415974842759,2.68009714420624,1.90992189530304e-06,3.06750538802151e-06
"ENSG00000002834.17",1.61192752473574,5.53913990751378,0.0624833321766536,0.0282126802186984
"ENSG00000003056.7",0.320878706362645,6.89575702112781,0.702020403106012,0.213441752655309
"ENSG00000003400.14",1.00709612411088,3.5518666052549,0.260429633489675,0.0957251000580863
"ENSG00000003402.19",0.599538502247917,7.19787932361998,0.47583647434309,0.156376330067022
"ENSG00000003509.15",-6.98264712719106,0.940183983688794,0.00174969979552377,0.00123703691876036
"ENSG00000003756.16",0.792864577320381,6.79881464347504,0.348134755787265,0.121779635493663
"ENSG00000004059.10",-3.03451134753721,5.13952165309196,0.00098115477038403,0.00073910337404265
"ENSG00000004455.16",-0.874283228598287,6.93343357564097,0.301248933417888,0.10811330205454
"ENSG00000004468.12",2.3962080930425,3.13882586933254,0.0132423203902417,0.00736096714185256
"ENSG00000004478.7",7.19343377081218,3.80056148320918,1.24897464946265e-07,3.00017486997984e-07
"ENSG00000004534.14",-2.52435582256966,9.44604840630838,0.00414871847525819,0.00264058602010479
"ENSG00000004700.15",2.80147998014287,6.79416574887953,0.0018029061405929,0.00127075395567428
"ENSG00000004779.9",1.40599974903552,6.47618928926416,0.100125778531051,0.0422784927880481
"ENSG00000004864.13",5.26119309824926,4.60032496391684,1.11049379066982e-06,1.90253942198033e-06
"ENSG00000004897.11",-1.23323966734106,7.31260377341993,0.145918637556869,0.0584722813333287
"ENSG00000004961.14",-0.932954579639916,2.72110105548891,0.324776617744631,0.115022649290416
"ENSG00000005007.12",-1.40865640202746,4.6904910083962,0.108615093595347,0.0453542288254646
"ENSG00000005020.12",4.00550792554395,8.44515808207217,2.08617803714429e-05,2.45351821450656e-05
"ENSG00000005022.5",0.988266768961419,9.75503528379345,0.240063541929551,0.0893335606489011
"ENSG00000005059.15",-7.45306535272638,3.96667485247993,6.43259502058022e-08,1.73648095354031e-07
"ENSG00000005075.15",1.02210280652229,3.38224477221156,0.263647377978701,0.0967233714763834
"ENSG00000005100.12",3.79367442476237,4.33428432979183,0.000135456325590664,0.000127078913289067
"ENSG00000005175.9",2.28329861627051,3.28567926868775,0.016754330289696,0.00901937205520348
"ENSG00000005194.14",-3.58086432485837,1.8829200784321,0.0031128078794478,0.00205487726601484
"ENSG00000005206.16",-5.79264467835599,0.175723848622147,0.0227751499172872,0.0118317287082021
"ENSG00000005302.17",1.14791848923882,6.43070324290092,0.176364048227894,0.068760030124688
"ENSG00000005339.14",-2.25203386135791,6.11423045543505,0.0105925494342139,0.00605776008875806
"ENSG00000005436.13",1.28645352626386,6.01152300853781,0.133223020766638,0.0540524193163167
"ENSG00000005448.16",1.47307919236164,2.57913336628159,0.116227779244021,0.0480548785505029
"ENSG00000005483.20",-0.0355053392494608,9.56804578546529,0.966319836102951,0.271946258260823
"ENSG00000005486.16",-2.83248708729041,2.9844857681131,0.00481130258176852,0.00301082233277802
"ENSG00000005700.14",0.718771014516049,5.24237033858293,0.398967491354475,0.135925267944006
"ENSG00000005801.16",-7.84243228004329,3.60736773811253,2.85270463362369e-07,5.97182169851737e-07
"ENSG00000005810.17",-3.29809154321231,5.93402841652566,0.000372164473044554,0.000311058291935299
"ENSG00000005812.10",3.91743292822536,6.26514455927194,3.89210831233933e-05,4.22669924557302e-05
"ENSG00000005844.17",3.73327628408048,3.76286427928639,0.000235838117811078,0.000207995969652872
"ENSG00000005882.11",-5.46199964499161,-0.17418294769705,0.0728206605222736,0.0321269690125295
"ENSG00000005889.15",2.48664910222934,8.3360436065253,0.0047395691670342,0.00297134145093026
"ENSG00000005893.15",2.29289918477807,6.97778660917902,0.00904001206083259,0.00527226822354478
"ENSG00000006007.11",-2.01446355092502,2.46344116727308,0.0426135647124876,0.0202764770754895
"ENSG00000006015.17",-8.09601245248536,3.02426893639895,4.723188253853e-07,9.13369283931628e-07
"ENSG00000006062.14",-8.68872113914947,2.45637813471508,4.82426821763967e-06,6.83855646170563e-06
"ENSG00000006125.17",2.06896415939801,5.04017393924145,0.0191137885242284,0.0101454389167102
"ENSG00000006327.13",-3.42944158453548,0.106936217231421,0.112677057485526,0.0468018894653951
"ENSG00000006432.15",-2.58717972960142,0.554741754300451,0.106402264222893,0.0445591021784621
"ENSG00000006451.7",0.366868954274296,6.52369447898275,0.664278377611445,0.204311178150207
"ENSG00000006453.13",11.0279312180617,4.9630211061264,1.29648526192184e-10,1.26496207757511e-09
"ENSG00000006459.10",0.161485747928947,6.48632110802423,0.851256649126711,0.247581734802197
"ENSG00000006530.15",-9.49634386371749,3.22352840156504,2.0799990282006e-07,4.5668728324805e-07
"ENSG00000006576.16",1.112428174154,7.15932664319023,0.189108354135878,0.0729817622301493
"ENSG00000006607.13",1.20777191305528,7.422341840655,0.154496664653157,0.0614036690381717
"ENSG00000006634.7",-0.781501390680315,5.05370885229286,0.363918289584983,0.126252188291479
"ENSG00000006652.13",1.99265095861928,6.93187530267096,0.0218594296179737,0.0114167442448888
"ENSG00000006695.10",3.00585713024589,4.62370313757624,0.00138112664272043,0.00100167781177259
"ENSG00000006712.14",1.22101183757454,6.16740933459266,0.152365066957985,0.0606797167325172
"ENSG00000006715.15",-8.25532311781295,4.4271717541884,9.16682132163209e-09,3.53693999764152e-08
"ENSG00000006744.18",-8.25534369783014,2.78053974835629,1.30656994462305e-06,2.19560157919734e-06
"ENSG00000006831.9",-7.8794350839817,3.12566026806985,3.09249994917125e-07,6.39971570224804e-07
"ENSG00000007080.10",-3.1414392033079,2.7963101923205,0.00278049544196314,0.00186262089647561
"ENSG00000007168.12",1.73679136042262,5.51368144671295,0.0462562486629794,0.0217394939163014
"ENSG00000007237.18",-5.09531405500369,0.768379529714437,0.00284365852958629,0.00189920242209375
"ENSG00000007255.10",1.4911288313533,6.06430834188593,0.083230306524458,0.0359978511977382
"ENSG00000007306.14",10.2316301830295,3.80689871145684,1.70705901200231e-08,5.78404543012798e-08
"ENSG00000007312.12",0.510137387804218,7.37209596778644,0.542966879044019,0.173871396641216
"ENSG00000007341.18",-0.66934564401449,3.8725607665057,0.456323307311287,0.151179209851189
"ENSG00000007392.16",-6.73246315047066,3.70903715283133,1.89901063646405e-07,4.22489335500474e-07
"ENSG00000007520.3",5.29523297869076,6.32021036056608,2.34753995466748e-07,5.06786923243038e-07
"ENSG00000007545.15",1.40356175809747,4.72801494729465,0.107225730453455,0.0448555331504697
"ENSG00000007923.15",-3.09872138093813,1.12269545071399,0.0183347062642337,0.00977712087118977
"ENSG00000007944.14",0.662679038947158,5.53437133937475,0.436887809443558,0.14600680481449
"ENSG00000008018.8",0.987980849193913,8.3998310200267,0.240877495956754,0.0895895714189067
