"","B_P_Matrix.Ensembl_ID","C473_Exp_ave","C481_Exp_ave","LC03_Exp_ave","RC02_Exp_ave","RC03_Exp_ave","LC01_Exp_ave","R03_Exp_ave","R02_Exp_ave"
"12505","ENSG00000169032.9",1129.18666666667,408.295,74.9354838709677,395.153846153846,0.405405405405405,0.0612244897959184,620.259259259259,30.6026785714286
"12506","ENSG00000169035.11",0,0,0.010752688172043,0,0,0,0,0
"12507","ENSG00000169040.14",0,0,0,0,0,0,0,0
"12508","ENSG00000169045.17",2221.33333333333,16667.2777777778,43677.2258064516,32977.1538461538,70269.2162162162,46299.9183673469,16425.2962962963,11278.7857142857
"12509","ENSG00000169047.5",0.133333333333333,0,0.010752688172043,0,0.0540540540540541,0,0.037037037037037,0
"12510","ENSG00000169057.21",391.266666666667,91,426.989247311828,434.153846153846,413.648648648649,64.0408163265306,253.148148148148,97.2678571428571
"12511","ENSG00000169059.12",0,0,0,0,0,0,0,0
"12512","ENSG00000169062.14",398.332666666667,487.00537037037,411.798387096774,0.538461538461538,0.189189189189189,128.038367346939,0.222222222222222,68.27625
"12513","ENSG00000169064.12",0,0,0,0,0,0.0204081632653061,0,0
"12514","ENSG00000169067.3",0.0666666666666667,0,0,0,0,0,0,0
"12515","ENSG00000169071.14",0,0,0,0,0,0,0,0
"12516","ENSG00000169075.7",0,0,0,0,0,0,0,0
"12517","ENSG00000169083.16",0.0666666666666667,0,0,0,0,0,0,0
"12518","ENSG00000169084.13",12,34.5811111111111,241.134408602151,0.0384615384615385,0.256756756756757,0,0,2.54464285714286
"12519","ENSG00000169084.13_PAR_Y",12,34.5811111111111,241.134408602151,0.0384615384615385,0.256756756756757,0,0,2.54464285714286
"12520","ENSG00000169085.11",0,0,0,0,0,0,0,0
"12521","ENSG00000169087.10",397.733333333333,37.7222222222222,6.12903225806452,89.4615384615385,30.3243243243243,10.469387755102,0,8.89285714285714
"12522","ENSG00000169093.15",0.0666666666666667,0.481481481481481,62.258064516129,0,0.0405405405405405,139.295918367347,1.74074074074074,10.0357142857143
"12523","ENSG00000169093.15_PAR_Y",0.0666666666666667,0.481481481481481,62.258064516129,0,0.0405405405405405,139.295918367347,1.74074074074074,10.0357142857143
"12524","ENSG00000169100.13",353.733333333333,1484.89814814815,326.118279569892,312.384615384615,387.202702702703,327.795918367347,872.777777777778,586.455357142857
"12525","ENSG00000169100.13_PAR_Y",353.733333333333,1484.89814814815,326.118279569892,312.384615384615,387.202702702703,327.795918367347,872.777777777778,586.455357142857
"12526","ENSG00000169105.7",0.0666666666666667,0.0185185185185185,0,0,0,15.0408163265306,0.037037037037037,0.0178571428571429
"12527","ENSG00000169116.11",8.53333333333333,0.0185185185185185,46.9462365591398,0.461538461538462,27.6756756756757,78.6122448979592,7.77777777777778,194.142857142857
"12528","ENSG00000169118.17",0.533333333333333,12.7777777777778,70.3225806451613,0,2.02702702702703,24.8428571428571,0.148148148148148,29.4464285714286
"12529","ENSG00000169122.11",0,0,0,0,0.027027027027027,0,0,0
"12530","ENSG00000169126.15",0,0,0,0,0,0,0,0
"12531","ENSG00000169129.14",0,0,0,0,0.243243243243243,0,0,0
"12532","ENSG00000169131.11",0.2,169.091111111111,243.913978494624,0,0,142.530612244898,0,10.0892857142857
"12533","ENSG00000169136.10",30,0.851851851851852,47.6021505376344,0.153846153846154,34.3783783783784,12.265306122449,0.037037037037037,6.33928571428571
"12534","ENSG00000169139.11",767.066666666667,809.796296296296,1212.94623655914,0.923076923076923,335.567567567568,616.040816326531,0,275.857142857143
"12535","ENSG00000169154.5",0,0,0,0,0,0,0,0
"12536","ENSG00000169155.9",11.7333333333333,134.203703703704,140.591397849462,4549.92307692308,11.3243243243243,500.020408163265,121.925925925926,358.321428571429
"12537","ENSG00000169164.7",0,0,0,0,0,0,0,0
"12538","ENSG00000169169.14",0.0666666666666667,0,0,0,0,0.0204081632653061,0,0
"12539","ENSG00000169174.10",0.0666666666666667,0,0,0,0,0,0,0
"12540","ENSG00000169180.11",26.5333333333333,5.27777777777778,0.473118279569892,21.3076923076923,17.6486486486486,83.5102040816327,123.074074074074,10.125
"12541","ENSG00000169181.12",0,0,0,0,0,0,0,0
"12542","ENSG00000169184.5",0,0.0185185185185185,0,0,0,0,0,0
"12543","ENSG00000169188.4",13.6666666666667,0.0555555555555556,0.010752688172043,1006.76923076923,0,156.938775510204,0,0.0178571428571429
"12544","ENSG00000169189.16",1.73333333333333,2.62962962962963,138.881720430108,0,0.324324324324324,250.326530612245,0.111111111111111,103.196428571429
"12545","ENSG00000169193.11",1008.8,133.481481481481,136.774193548387,0,75.1621621621622,56.7755102040816,0.037037037037037,78.7678571428571
"12546","ENSG00000169194.9",0,0.0555555555555556,0,0,0,0,0,0
"12547","ENSG00000169203.16",89.1273333333333,514.322962962963,573.637096774194,308.703076923077,40.2924324324324,178.030408163265,144.663703703704,130.79125
"12548","ENSG00000169208.2",0,0,0,0,0,0,0,0
"12549","ENSG00000169213.6",0.266666666666667,28.4259259259259,0.0645161290322581,0,0.135135135135135,0.0816326530612245,0.111111111111111,0.0357142857142857
"12550","ENSG00000169214.4",0,0,0,0,0,0,0,0
"12551","ENSG00000169217.8",114.733333333333,400.648148148148,31.6021505376344,325.307692307692,385.324324324324,0.0204081632653061,0.37037037037037,95.1428571428571
"12552","ENSG00000169218.13",0,0,0,0,0,0,0,0
"12553","ENSG00000169220.17",0,0.685185185185185,0.247311827956989,0,0.189189189189189,0,0.666666666666667,5.46428571428571
"12554","ENSG00000169221.13",0.266666666666667,0.296296296296296,0.010752688172043,0.230769230769231,0.0540540540540541,0,15.2592592592593,0.0178571428571429
"12555","ENSG00000169223.14",413.4,1141.75925925926,926.301075268817,57.2307692307692,774.918918918919,545.244897959184,15,880.642857142857
"12556","ENSG00000169224.12",0,0.0925925925925926,0,0,0,0,0,0
"12557","ENSG00000169228.13",399.466666666667,0.388888888888889,155.322580645161,0,0.648648648648649,0.36734693877551,0.037037037037037,67.7321428571429
"12558","ENSG00000169230.9",8.93333333333333,528.394444444445,818.673440860215,1.61538461538462,658.893783783784,556.279795918367,159.144814814815,1060.48196428571
"12559","ENSG00000169231.13",0,0,0,0,0,0,0.0740740740740741,0
"12560","ENSG00000169239.12",440.266666666667,0.672777777777778,8.96333333333333,1.61538461538462,4.32783783783784,0.0204081632653061,0.037037037037037,87.3175
"12561","ENSG00000169241.17",0.133333333333333,308.277777777778,157.096774193548,4.15384615384615,238.378378378378,39.3673469387755,0.444444444444444,3.10714285714286
"12562","ENSG00000169242.11",0.333333333333333,0.0185185185185185,0.0537634408602151,0,0.405405405405405,0,0.037037037037037,0
"12563","ENSG00000169245.5",0.4,0.722222222222222,0.182795698924731,0.153846153846154,0.0810810810810811,0.612244897959184,0.037037037037037,0
"12564","ENSG00000169246.16",338.790666666667,125.491481481481,164.056666666667,308.626153846154,40.6627027027027,302.842244897959,407.988518518519,43.4107142857143
"12565","ENSG00000169247.11",0.0666666666666667,0.0185185185185185,0.010752688172043,0,0,0,0,0
"12566","ENSG00000169248.12",0.4,0.777777777777778,0.010752688172043,0,0,0,0,0
"12567","ENSG00000169249.12",0,324.31962962963,478.464946236559,3.53846153846154,430.108108108108,875.020408163265,60.1481481481481,7.96428571428571
"12568","ENSG00000169251.12",43.2,108.351851851852,7.51612903225806,413.461538461538,0.378378378378378,0.306122448979592,1851.59259259259,131.303571428571
"12569","ENSG00000169252.5",0.266666666666667,41.9814814814815,0.043010752688172,0,0,0,0.185185185185185,155
"12570","ENSG00000169253.3",0.8,0.888888888888889,0.419354838709677,1,0.324324324324324,0.755102040816326,0.592592592592593,0.517857142857143
"12571","ENSG00000169255.13",0,0,0,0,0.027027027027027,0,0,0
"12572","ENSG00000169258.6",0.0666666666666667,0,0,0,0,0,0,0
"12573","ENSG00000169271.2",0,0,0,0,0,0,0,0
"12574","ENSG00000169282.17",0.0666666666666667,0.0185185185185185,0.021505376344086,0,0,0,0.111111111111111,0
"12575","ENSG00000169288.17",22.1333333333333,36.3518518518519,114.462365591398,0.153846153846154,163.702702702703,240.489795918367,36.4814814814815,134.5
"12576","ENSG00000169291.9",0,0,0.021505376344086,0,0,0,0,0
"12577","ENSG00000169297.7",0,0,0,0,0,0,0,0
"12578","ENSG00000169299.13",0.8,0.388888888888889,50.9032258064516,0.692307692307692,0.108108108108108,0.408163265306122,0,312.071428571429
"12579","ENSG00000169302.14",0,0,0,0,0,0,0,0
"12580","ENSG00000169306.9",0,0,0,0,0,0,0,0
"12581","ENSG00000169313.9",0,0,2.34408602150538,0,0,3.91836734693878,0,0
"12582","ENSG00000169314.14",0,0,0,0,0.027027027027027,0,0,0
"12583","ENSG00000169325.10",0,0,0,0,0,0,0,0
"12584","ENSG00000169327.5",0,0,0,0,0,0,0,0.0178571428571429
"12585","ENSG00000169330.8",0,0,0,0,0,0,0,0
"12586","ENSG00000169340.9",0,0,0,0,0,0,0,0
"12587","ENSG00000169344.15",0,0,0,0,0,0,0,0
"12588","ENSG00000169347.16",0,0,0,0,0,0,0,0
"12589","ENSG00000169359.13",24.7333333333333,10.2222222222222,0.666666666666667,0.0769230769230769,0,0.0816326530612245,0,34.3392857142857
"12590","ENSG00000169371.13",0.133333333333333,0.425925925925926,26.1935483870968,0,0.486486486486487,0.325102040816327,0.845185185185185,38.1785714285714
"12591","ENSG00000169372.12",0.0666666666666667,0.166666666666667,0.021505376344086,0,0.0540540540540541,0,0,222.5
"12592","ENSG00000169375.15",533.508,587.592592592593,827.35688172043,520.153846153846,1632.62162162162,659.632653061224,830.259259259259,443.761428571429
"12593","ENSG00000169379.15",8.13333333333333,0.12962962962963,196.516129032258,0,0.162162162162162,0.183673469387755,0.037037037037037,52.25
"12594","ENSG00000169385.2",0,0,0,0,0,0,0,0
"12595","ENSG00000169393.8",0,0,0,0,0,0,0,0
"12596","ENSG00000169397.3",0,0,0,0,0,0,0,0
"12597","ENSG00000169398.19",312.733333333333,2.96296296296296,202.559139784946,0,482.810810810811,0.489795918367347,726,229.910714285714
"12598","ENSG00000169402.15",0.0666666666666667,0.115740740740741,0.112903225806452,0,0,0.182857142857143,0,0
"12599","ENSG00000169403.11",611.4,0.0185185185185185,0,0,0.783783783783784,0.0408163265306122,0,360.642857142857
"12600","ENSG00000169410.9",0.2,126.444444444444,0.21505376344086,0,0,0.122448979591837,0,0
"12601","ENSG00000169413.2",0.0666666666666667,0.333333333333333,425.602150537634,0.307692307692308,148,196.408163265306,0.0740740740740741,82.6071428571429
"12602","ENSG00000169418.9",0,0,0.010752688172043,0,0,0,0,0
"12603","ENSG00000169427.6",0,0.0185185185185185,0,0,0,0.0612244897959184,0,0
"12604","ENSG00000169429.10",69.4666666666667,29.8518518518519,1.97849462365591,1792.69230769231,10.0540540540541,1.46938775510204,1.51851851851852,0.321428571428571
"12605","ENSG00000169432.14",0.0666666666666667,0,0,0,0,0,0,0.0178571428571429
"12606","ENSG00000169435.13",0.466666666666667,277.944444444444,330.279569892473,0.538461538461538,149,38.5714285714286,1773.59259259259,628.446428571429
"12607","ENSG00000169436.16",0,0,0,0,0,0,0,0
"12608","ENSG00000169439.11",0.2,0,0.010752688172043,0.0769230769230769,0.567567567567568,0,0,0
"12609","ENSG00000169442.8",1683.53333333333,4375.18518518519,9589.24731182796,5582.15384615385,8233.7027027027,7412.63265306122,3285.88888888889,14271.0892857143
"12610","ENSG00000169446.5",638.133333333333,0.111111111111111,0.010752688172043,0,0,137.061224489796,1.81481481481481,55.9642857142857
"12611","ENSG00000169469.8",0,0,0,0,0,0,0.037037037037037,0
"12612","ENSG00000169474.4",0,0,0,0,0,0,0.037037037037037,0
"12613","ENSG00000169484.3",0,0,0,0,0,0,0,0
"12614","ENSG00000169488.6",0,0,0,0,0,0,0,0
"12615","ENSG00000169490.16",0.0666666666666667,22.9444444444444,0.32258064516129,0,0.0540540540540541,0.183673469387755,420.037037037037,32.5535714285714
"12616","ENSG00000169495.4",0,0,0.032258064516129,0,0,0,0,0
"12617","ENSG00000169499.14",134.666666666667,765.841296296296,297.565053763441,3347.84615384615,1594.18918918919,465.836734693878,241.642962962963,59.2194642857143
"12618","ENSG00000169504.14",351.2,1350.29592592593,505.236559139785,44.3846153846154,3.24324324324324,1849.71591836735,0.222222222222222,152.410714285714
"12619","ENSG00000169507.9",0,0,89.247311827957,0,0,0,0.037037037037037,25.5178571428571
"12620","ENSG00000169508.6",1533.4,4941.24074074074,11279.0537634409,25666,9032.86486486487,2479.40816326531,3902.55555555556,10632.6785714286
"12621","ENSG00000169509.5",0,0,0,0,0,0,0.111111111111111,0
"12622","ENSG00000169515.5",0,0,0,0,0,0,0,0
"12623","ENSG00000169519.20",57.7333333333333,77.9259259259259,139.086021505376,0,0.135135135135135,0,0.0740740740740741,0.607142857142857
"12624","ENSG00000169548.3",0,0,0,0,0,0,0,0
"12625","ENSG00000169550.12",0,0,0,0,0,0,0,0
"12626","ENSG00000169551.12",0,0,0,0,0,0,0,0
"12627","ENSG00000169554.18",217.652,590.240740740741,355.860215053763,358.692307692308,161.567567567568,374.767755102041,2.7037037037037,86.4269642857143
"12628","ENSG00000169562.9",0,0,0,0,0.0540540540540541,0,0,0
"12629","ENSG00000169564.6",1017.516,1250.50574074074,87.306559139785,89.6207692307692,40.8262162162162,151.462857142857,283.826296296296,204.577857142857
"12630","ENSG00000169567.11",1910.6,2751.07407407407,2641.61290322581,3522.30769230769,1365.08108108108,1926.77551020408,892.592592592593,1718.125
"12631","ENSG00000169570.9",0,0.0555555555555556,0,0,0,0.26530612244898,0.037037037037037,0
"12632","ENSG00000169575.4",0,0,0,0,0,0,0,0
"12633","ENSG00000169583.12",0.266666666666667,0.574074074074074,137.204301075269,0,65.3783783783784,0.448979591836735,0.0740740740740741,30.8928571428571
